time,latitude (deg),longitude (deg),drift_speed (m/s),temperature_surface (degC),barometric_pressure (hPa),barometric_pressure_tendency (hPa),battery_voltage (V),GPS_signal_to_noise_ratio (),GPS_time_since_last_fix (min),Unit_ID,drift_x (m),drift_y (m),U (m/s),u (m/s),v (m/s)
2017-04-29 03:00:00,-57.604,33.357,,1.8,994.1,6.3,12.8,48.0,0,2016P18,4923.43506269316,2294.2390431342733,1.5088152903932748,1.3676208507481,0.6372886230928537
2017-04-29 04:00:00,-57.604,33.357,,1.8,995.9,5.8,12.8,48.0,60,2016P18,0.0,0.0,0.0,0.0,0.0
2017-04-29 05:00:00,-57.604,33.357,0.503,1.8,997.7,5.9,12.8,48.0,120,2016P18,0.0,0.0,0.0,0.0,0.0
2017-04-29 06:00:00,-57.596,33.4498,,1.8,999.3,5.2,12.8,48.0,0,2016P18,5547.97733147284,890.9645888574278,1.5608508672250399,1.541104814298011,0.24749016357150772
2017-04-29 07:00:00,-57.596,33.4498,,1.9,1000.6,4.6,12.8,48.0,60,2016P18,0.0,0.0,0.0,0.0,0.0
2017-04-29 08:00:00,-57.596,33.4498,0.52,1.9,1001.7,4.0,12.8,48.0,120,2016P18,0.0,0.0,0.0,0.0,0.0
2017-04-29 09:00:00,-57.5862,33.5462,,1.8,1002.7,3.4,12.8,48.0,0,2016P18,5764.466240542212,1091.4300734557442,1.6296891187383382,1.6012406223728368,0.3031750204043734
2017-04-29 10:00:00,-57.5862,33.5462,,1.9,1003.8,3.3,12.8,48.0,60,2016P18,0.0,0.0,0.0,0.0,0.0
2017-04-29 11:00:00,-57.5862,33.5462,0.543,1.9,1004.5,2.8,12.8,48.0,120,2016P18,0.0,0.0,0.0,0.0,0.0
2017-04-29 12:00:00,-57.5756,33.6336,,1.9,1005.3,2.6,12.8,48.0,0,2016P18,5227.695581825865,1180.5244868849707,1.4887033248888908,1.4521376616182957,0.3279234685791585
2017-04-29 13:00:00,-57.5756,33.6336,,1.9,1006.0,2.2,12.8,48.0,60,2016P18,0.0,0.0,0.0,0.0,0.0
2017-04-29 14:00:00,-57.5756,33.6336,0.496,1.9,1007.0,2.5,12.8,48.0,120,2016P18,0.0,0.0,0.0,0.0,0.0
2017-04-29 15:00:00,-57.5636,33.7004,,1.9,1007.6,2.3,12.8,48.0,0,2016P18,3996.700459080529,1336.4404080622455,1.1706178964809255,1.1101945719668136,0.3712334466839571
2017-04-29 16:00:00,-57.5636,33.7004,,1.9,1008.0,2.0,12.8,48.0,60,2016P18,0.0,0.0,0.0,0.0,0.0
2017-04-29 17:00:00,-57.5636,33.7004,0.39,1.9,1008.8,1.8,12.8,48.0,120,2016P18,0.0,0.0,0.0,0.0,0.0
2017-04-29 18:00:00,-57.563,33.7456,,1.9,1009.1,1.5,12.8,48.0,0,2016P18,2705.2441395284313,66.82195328885611,0.7516859152034832,0.7514567054245642,0.01856165369134892
2017-04-29 19:00:00,-57.563,33.7456,,1.9,1009.5,1.5,12.8,48.0,60,2016P18,0.0,0.0,0.0,0.0,0.0
2017-04-29 20:00:00,-57.563,33.7456,0.251,1.9,1009.8,1.0,12.8,48.0,120,2016P18,0.0,0.0,0.0,0.0,0.0
2017-04-29 21:00:00,-57.572,33.7744,,1.8,1010.0,1.0,12.8,48.0,0,2016P18,1723.7237479217554,-1002.3299704897952,0.5538786447907231,0.4788121522004876,-0.2784249918027209
2017-04-29 22:00:00,-57.572,33.7744,,1.7,1010.6,1.1,12.8,48.0,60,2016P18,0.0,0.0,0.0,0.0,0.0
2017-04-29 23:00:00,-57.572,33.7744,0.185,1.5,1011.0,1.2,12.8,48.0,120,2016P18,0.0,0.0,0.0,0.0,0.0
2017-04-30 00:00:00,-57.5882,33.82,,1.5,1011.1,1.1,12.8,44.0,0,2016P18,2728.5559382060087,-1804.197570625072,0.9086410616080347,0.7579322050572247,-0.5011659918402978
2017-04-30 01:00:00,-57.5882,33.82,,1.4,1011.5,0.8,12.8,44.0,60,2016P18,0.0,0.0,0.0,0.0,0.0
2017-04-30 02:00:00,-57.5882,33.82,0.303,1.4,1011.8,0.8,12.8,44.0,120,2016P18,0.0,0.0,0.0,0.0,0.0
2017-04-30 03:00:00,-57.591,33.9022,,1.3,1011.9,0.7,12.8,48.0,0,2016P18,4916.395905069675,-311.83708930432374,1.368409882643927,1.365665529186021,-0.08662141369564548
2017-04-30 04:00:00,-57.591,33.9022,,1.3,1011.8,0.3,12.8,48.0,60,2016P18,0.0,0.0,0.0,0.0,0.0
2017-04-30 05:00:00,-57.591,33.9022,0.456,1.3,1012.6,0.8,12.8,48.0,120,2016P18,0.0,0.0,0.0,0.0,0.0
2017-04-30 06:00:00,-57.5828,33.9814,,1.4,1012.4,0.5,12.8,52.0,0,2016P18,4736.601510479706,913.2367971357293,1.339954489412844,1.3157226417999184,0.2536768880932581
2017-04-30 07:00:00,-57.5828,33.9814,,1.3,1012.6,0.8,12.8,52.0,60,2016P18,0.0,0.0,0.0,0.0,0.0
2017-04-30 08:00:00,-57.5828,33.9814,0.447,1.3,1012.7,0.1,12.8,52.0,120,2016P18,0.0,0.0,0.0,0.0,0.0
2017-04-30 09:00:00,-57.5732,34.033,,1.3,1012.5,0.1,12.8,48.0,0,2016P18,3086.6620698170113,1069.1537580717763,0.9073845066309667,0.8574061305047254,0.2969871550199379
2017-04-30 10:00:00,-57.5732,34.033,,1.5,1012.8,0.1,12.8,48.0,60,2016P18,0.0,0.0,0.0,0.0,0.0
2017-04-30 11:00:00,-57.5732,34.033,0.302,1.5,1012.6,-0.1,12.8,48.0,120,2016P18,0.0,0.0,0.0,0.0,0.0
2017-04-30 12:00:00,-57.5786,34.0902,,1.4,1012.8,0.3,12.8,48.0,0,2016P18,3422.5496198385786,-601.3987876089124,0.9652738370021344,0.9507082277329385,-0.16705521878025342
2017-04-30 13:00:00,-57.5786,34.0902,,1.4,1012.4,-0.3,12.8,48.0,60,2016P18,0.0,0.0,0.0,0.0,0.0
2017-04-30 14:00:00,-57.5786,34.0902,0.322,1.4,1013.6,0.9,12.8,48.0,120,2016P18,0.0,0.0,0.0,0.0,0.0
2017-04-30 15:00:00,-57.5762,34.1962,,1.4,1013.7,0.9,12.8,48.0,0,2016P18,6341.547438029702,267.2884139573099,1.7631049658932607,1.7615409550082506,0.0742467816548083
2017-04-30 16:00:00,-57.5762,34.1962,,1.4,1014.0,1.5,12.8,48.0,60,2016P18,0.0,0.0,0.0,0.0,0.0
2017-04-30 17:00:00,-57.5762,34.1962,0.588,1.3,1014.2,0.7,12.8,48.0,120,2016P18,0.0,0.0,0.0,0.0,0.0
2017-04-30 18:00:00,-57.5502,34.315,,1.3,1014.4,0.8,12.8,48.0,0,2016P18,7107.7868365238655,2895.6179294862086,2.1319374213967555,1.9743852323677404,0.804338313746169
2017-04-30 19:00:00,-57.5502,34.315,,1.3,1014.0,0.0,12.8,48.0,60,2016P18,0.0,0.0,0.0,0.0,0.0
2017-04-30 20:00:00,-57.5502,34.315,0.711,1.2,1014.0,-0.2,12.8,48.0,120,2016P18,0.0,0.0,0.0,0.0,0.0
2017-04-30 21:00:00,-57.5196,34.4086,,1.2,1013.6,-0.8,12.8,48.0,0,2016P18,5604.067097073774,3407.904183041978,1.82192110802464,1.556685304742715,0.9466400508449938
2017-04-30 22:00:00,-57.5196,34.4086,,1.2,1013.8,-0.2,12.8,48.0,60,2016P18,0.0,0.0,0.0,0.0,0.0
2017-04-30 23:00:00,-57.5196,34.4086,0.607,1.1,1013.4,-0.6,12.8,48.0,120,2016P18,0.0,0.0,0.0,0.0,0.0
2017-05-01 00:00:00,-57.508,34.475,,1.1,1012.9,-0.7,12.8,48.0,0,2016P18,3978.8671297443866,1291.8808972420907,1.1620390991547818,1.1052408693734408,0.35885580478946966
2017-05-01 01:00:00,-57.508,34.475,,1.1,1012.4,-1.4,12.8,48.0,60,2016P18,0.0,0.0,0.0,0.0,0.0
2017-05-01 02:00:00,-57.508,34.475,0.387,1.1,1011.5,-1.9,12.8,48.0,120,2016P18,0.0,0.0,0.0,0.0,0.0
2017-05-01 03:00:00,-57.5226,34.5532,,1.1,1010.4,-2.5,12.8,44.0,0,2016P18,4687.442203931071,-1625.988414991272,1.3781796216431101,1.302067278869742,-0.4516634486086867
2017-05-01 04:00:00,-57.5226,34.5532,,1.1,1009.5,-2.9,12.8,44.0,60,2016P18,0.0,0.0,0.0,0.0,0.0
2017-05-01 05:00:00,-57.5226,34.5532,0.459,1.2,1008.3,-3.2,12.8,44.0,120,2016P18,0.0,0.0,0.0,0.0,0.0
2017-05-01 06:00:00,-57.5408,34.664,,1.2,1007.7,-2.7,12.8,52.0,0,2016P18,6638.889389891243,-2026.922368496701,1.9281713218843528,1.8441359416364564,-0.5630339912490836
2017-05-01 07:00:00,-57.5408,34.664,,1.2,1006.9,-2.6,12.8,52.0,60,2016P18,0.0,0.0,0.0,0.0,0.0
2017-05-01 08:00:00,-57.5408,34.664,0.643,1.2,1004.8,-3.5,12.8,52.0,120,2016P18,0.0,0.0,0.0,0.0,0.0
2017-05-01 09:00:00,-57.5526,34.7688,,1.2,1004.4,-3.3,12.8,48.0,0,2016P18,6276.254881082779,-1314.1616027862856,1.7812118752808306,1.7434041336341053,-0.3650448896628571
2017-05-01 10:00:00,-57.5526,34.7688,,1.3,1004.0,-2.9,12.8,48.0,60,2016P18,0.0,0.0,0.0,0.0,0.0
2017-05-01 11:00:00,-57.5526,34.7688,0.594,1.3,1004.1,-0.7,12.8,48.0,120,2016P18,0.0,0.0,0.0,0.0,0.0
2017-05-01 12:00:00,-57.5616,34.859,,1.3,1002.9,-1.4,12.8,48.0,0,2016P18,5400.145496954999,-1002.3283084831014,1.5256609938241144,1.500040415820833,-0.2784245301341948
2017-05-01 13:00:00,-57.5616,34.859,,1.4,1002.8,-1.1,12.8,48.0,60,2016P18,0.0,0.0,0.0,0.0,0.0
2017-05-01 14:00:00,-57.5616,34.859,0.508,1.5,1002.6,-1.5,12.8,48.0,120,2016P18,0.0,0.0,0.0,0.0,0.0
2017-05-01 15:00:00,-57.5838,34.9354,,1.4,1001.8,-1.2,12.8,48.0,0,2016P18,4572.831313834116,-2472.4159766479097,1.4440070648265393,1.2702309205094768,-0.6867822157355304
2017-05-01 16:00:00,-57.5838,34.9354,,1.5,1001.2,-1.6,12.8,48.0,60,2016P18,0.0,0.0,0.0,0.0,0.0
2017-05-01 17:00:00,-57.5838,34.9354,0.481,1.5,1000.4,-2.2,12.8,48.0,120,2016P18,0.0,0.0,0.0,0.0,0.0
2017-05-01 18:00:00,-57.6134,35.0314,,1.5,999.4,-2.3,12.8,48.0,0,2016P18,5742.469241533079,-3296.5682430942015,1.8392856900546237,1.5951303448702998,-0.9157134008595005
2017-05-01 19:00:00,-57.6134,35.0314,,1.4,998.3,-2.9,12.8,48.0,60,2016P18,0.0,0.0,0.0,0.0,0.0
2017-05-01 20:00:00,-57.6134,35.0314,0.613,1.4,997.2,-3.2,12.8,48.0,120,2016P18,0.0,0.0,0.0,0.0,0.0
2017-05-01 21:00:00,-57.6288,35.1134,,1.3,995.6,-3.8,12.8,48.0,0,2016P18,4901.042486361275,-1715.1125988137546,1.442355024053062,1.3614006906559097,-0.47642016633715406
2017-05-01 22:00:00,-57.6288,35.1134,,1.3,993.9,-4.4,12.8,48.0,60,2016P18,0.0,0.0,0.0,0.0,0.0
2017-05-01 23:00:00,-57.6288,35.1134,0.481,1.3,991.9,-5.4,12.8,48.0,120,2016P18,0.0,0.0,0.0,0.0,0.0
2017-05-02 00:00:00,-57.6426,35.154,,1.3,989.6,-6.1,12.8,48.0,0,2016P18,2425.5874492351677,-1536.9226558192884,0.797643410025387,0.6737742914542133,-0.42692295994980234
2017-05-02 01:00:00,-57.6426,35.154,,1.3,987.5,-6.4,12.8,48.0,60,2016P18,0.0,0.0,0.0,0.0,0.0
2017-05-02 02:00:00,-57.6426,35.154,0.266,1.3,986.2,-5.7,12.8,48.0,120,2016P18,0.0,0.0,0.0,0.0,0.0
2017-05-02 03:00:00,-57.6714,35.2052,,1.3,984.8,-4.7,12.8,44.0,0,2016P18,3057.7088101408326,-3207.501637486243,1.230955224853182,0.8493635583724535,-0.890972677079512
2017-05-02 04:00:00,-57.6714,35.2052,,1.4,984.4,-3.1,12.8,44.0,60,2016P18,0.0,0.0,0.0,0.0,0.0
2017-05-02 05:00:00,-57.6714,35.2052,0.41,1.3,983.7,-2.5,12.8,44.0,120,2016P18,0.0,0.0,0.0,0.0,0.0
2017-05-02 06:00:00,-57.698,35.2788,,1.3,983.1,-1.7,12.8,52.0,0,2016P18,4391.975278622807,-2962.4972116885665,1.4715888726055846,1.2199931329507798,-0.8229158921357129
2017-05-02 07:00:00,-57.698,35.2788,,1.3,983.0,-1.5,12.8,52.0,60,2016P18,0.0,0.0,0.0,0.0,0.0
2017-05-02 08:00:00,-57.698,35.2788,0.49,1.3,982.4,-1.3,12.8,52.0,120,2016P18,0.0,0.0,0.0,0.0,0.0
2017-05-02 09:00:00,-57.7236,35.3656,,1.2,981.9,-1.2,12.8,48.0,0,2016P18,5175.873484026052,-2851.1369742270645,1.641444532077301,1.4377426344516813,-0.7919824928408512
2017-05-02 10:00:00,-57.7236,35.3656,,1.3,981.2,-1.8,12.8,48.0,60,2016P18,0.0,0.0,0.0,0.0,0.0
2017-05-02 11:00:00,-57.7236,35.3656,0.547,1.4,980.3,-2.1,12.8,48.0,120,2016P18,0.0,0.0,0.0,0.0,0.0
2017-05-02 12:00:00,-57.7408,35.4332,,1.4,979.9,-1.9,12.8,48.0,0,2016P18,4028.136209590734,-1915.614173579256,1.2390090557389888,1.118926724886315,-0.5321150482164599
2017-05-02 13:00:00,-57.7408,35.4332,,1.4,979.4,-1.9,12.8,48.0,60,2016P18,0.0,0.0,0.0,0.0,0.0
2017-05-02 14:00:00,-57.7408,35.4332,0.413,1.4,978.9,-1.4,12.8,48.0,120,2016P18,0.0,0.0,0.0,0.0,0.0
2017-05-02 15:00:00,-57.7582,35.4798,,1.4,978.7,-1.2,12.8,48.0,0,2016P18,2775.4747838936273,-1937.8940865704944,0.9402970114065298,0.7709652177482298,-0.5383039129362485
2017-05-02 16:00:00,-57.7582,35.4798,,1.4,978.2,-1.1,12.8,48.0,60,2016P18,0.0,0.0,0.0,0.0,0.0
2017-05-02 17:00:00,-57.7582,35.4798,0.313,1.4,977.8,-1.0,12.8,48.0,120,2016P18,0.0,0.0,0.0,0.0,0.0
2017-05-02 18:00:00,-57.7856,35.5516,,1.4,977.9,-0.8,12.8,48.0,0,2016P18,4274.321385914852,-3051.637183210689,1.4588573875344435,1.187311496087459,-0.8476769953363025
2017-05-02 19:00:00,-57.7856,35.5516,,1.4,977.8,-0.4,12.8,48.0,60,2016P18,0.0,0.0,0.0,0.0,0.0
2017-05-02 20:00:00,-57.7856,35.5516,0.486,1.5,977.8,0.0,12.8,48.0,120,2016P18,0.0,0.0,0.0,0.0,0.0
2017-05-02 21:00:00,-57.8118,35.6354,,1.6,977.8,-0.1,12.8,48.0,0,2016P18,4984.91693223825,-2918.0012621696937,1.6044913857817387,1.3846991478439585,-0.8105559061582482
2017-05-02 22:00:00,-57.8118,35.6354,,1.6,977.6,-0.2,12.8,48.0,60,2016P18,0.0,0.0,0.0,0.0,0.0
2017-05-02 23:00:00,-57.8118,35.6354,0.535,1.6,977.5,-0.3,12.8,48.0,120,2016P18,0.0,0.0,0.0,0.0,0.0
2017-05-03 00:00:00,-57.8234,35.7164,,1.7,978.7,0.9,12.8,48.0,0,2016P18,4814.865793120622,-1291.9433675720397,1.3847730758180306,1.3374627203112839,-0.35887315765889993
2017-05-03 01:00:00,-57.8234,35.7164,,1.7,981.8,4.2,12.8,48.0,60,2016P18,0.0,0.0,0.0,0.0,0.0
2017-05-03 02:00:00,-57.8234,35.7164,0.462,1.6,985.6,8.0,12.8,48.0,120,2016P18,0.0,0.0,0.0,0.0,0.0
2017-05-03 03:00:00,-57.753,35.7388,,1.6,989.6,10.8,12.8,48.0,0,2016P18,1331.0910284443971,7840.723135971273,2.2091410580993407,0.3697475079012214,2.1779786488809094
2017-05-03 04:00:00,-57.753,35.7388,,1.6,992.5,10.7,12.8,48.0,60,2016P18,0.0,0.0,0.0,0.0,0.0
2017-05-03 05:00:00,-57.753,35.7388,0.736,1.5,995.8,10.2,12.8,48.0,120,2016P18,0.0,0.0,0.0,0.0,0.0
2017-05-03 06:00:00,-57.6776,35.7456,,1.4,999.4,9.8,12.8,48.0,0,2016P18,404.86853446842326,8397.495374895758,2.335347132007397,0.11246348179678424,2.3326376041377106
2017-05-03 07:00:00,-57.6776,35.7456,,1.3,1001.9,9.4,12.8,48.0,60,2016P18,0.0,0.0,0.0,0.0,0.0
2017-05-03 08:00:00,-57.6776,35.7456,0.778,1.3,1004.2,8.4,12.8,48.0,120,2016P18,0.0,0.0,0.0,0.0,0.0
2017-05-03 09:00:00,-57.629,35.7748,,1.3,1006.3,6.9,12.8,48.0,0,2016P18,1742.1711554380347,5412.655824188715,1.5794788220250506,0.48393643206612075,1.5035155067190875
2017-05-03 10:00:00,-57.629,35.7748,,1.3,1007.8,5.9,12.8,48.0,60,2016P18,0.0,0.0,0.0,0.0,0.0
2017-05-03 11:00:00,-57.629,35.7748,0.527,1.2,1009.3,5.1,12.8,48.0,120,2016P18,0.0,0.0,0.0,0.0,0.0
2017-05-03 12:00:00,-57.594,35.854,,1.2,1010.7,4.4,12.8,48.0,0,2016P18,4731.661629002408,3897.9772177339523,1.702912541371605,1.3143504525006688,1.0827714493705423
2017-05-03 13:00:00,-57.594,35.854,,1.2,1011.9,4.1,12.8,48.0,60,2016P18,0.0,0.0,0.0,0.0,0.0
2017-05-03 14:00:00,-57.594,35.854,0.568,1.3,1013.1,3.9,12.8,48.0,120,2016P18,0.0,0.0,0.0,0.0,0.0
2017-05-03 15:00:00,-57.5614,35.9684,,1.3,1014.1,3.5,12.8,48.0,0,2016P18,6841.194106494669,3630.6677961271603,2.1513648669588554,1.900331696248519,1.0085188322575445
2017-05-03 16:00:00,-57.5614,35.9684,,1.4,1014.8,2.9,12.8,48.0,60,2016P18,0.0,0.0,0.0,0.0,0.0
2017-05-03 17:00:00,-57.5614,35.9684,0.717,1.3,1014.6,1.5,12.8,48.0,120,2016P18,0.0,0.0,0.0,0.0,0.0
2017-05-03 18:00:00,-57.5472,36.0804,,1.4,1014.1,0.0,12.8,48.0,0,2016P18,6703.6633972058,1581.4506250697166,1.9132435015402436,1.8621287214460556,0.4392918402971435
2017-05-03 19:00:00,-57.5472,36.0804,,1.4,1013.7,-1.1,12.8,48.0,60,2016P18,0.0,0.0,0.0,0.0,0.0
2017-05-03 20:00:00,-57.5472,36.0804,0.638,1.4,1013.7,-0.9,12.8,48.0,120,2016P18,0.0,0.0,0.0,0.0,0.0
2017-05-03 21:00:00,-57.5812,36.207,,1.3,1010.4,-3.8,12.8,48.0,0,2016P18,7580.482450623356,-3786.577895917183,2.3537776038070017,2.105689569617599,-1.0518271933103287
2017-05-03 22:00:00,-57.5812,36.207,,1.2,1009.2,-4.6,12.8,48.0,60,2016P18,0.0,0.0,0.0,0.0,0.0
2017-05-03 23:00:00,-57.5812,36.207,0.784,1.2,1006.2,-7.6,12.8,48.0,120,2016P18,0.0,0.0,0.0,0.0,0.0
2017-05-04 00:00:00,-57.639,36.3478,,1.2,1004.4,-5.9,12.8,48.0,0,2016P18,8422.888101565288,-6437.2295109522,2.944745369163552,2.339691139323691,-1.7881193085978333
2017-05-04 01:00:00,-57.639,36.3478,,1.3,1003.1,-6.0,12.8,48.0,60,2016P18,0.0,0.0,0.0,0.0,0.0
2017-05-04 02:00:00,-57.639,36.3478,0.981,1.4,1001.3,-4.9,12.8,48.0,120,2016P18,0.0,0.0,0.0,0.0,0.0
2017-05-04 03:00:00,-57.6858,36.5052,,1.4,1000.1,-4.3,12.8,44.0,0,2016P18,9400.994260339,-5212.194640502876,2.9858936103400566,2.6113872945386114,-1.447831844584132
2017-05-04 04:00:00,-57.6858,36.5052,,1.5,999.6,-3.6,12.8,44.0,60,2016P18,0.0,0.0,0.0,0.0,0.0
2017-05-04 05:00:00,-57.6858,36.5052,0.995,1.5,999.2,-2.0,12.8,44.0,120,2016P18,0.0,0.0,0.0,0.0,0.0
2017-05-04 06:00:00,-57.713,36.6704,,1.5,999.3,-0.8,12.8,52.0,0,2016P18,9854.165352731854,-3029.3275418931585,2.8636908563261447,2.737268153536626,-0.8414798727480995
2017-05-04 07:00:00,-57.713,36.6704,,1.6,999.2,-0.4,12.8,52.0,60,2016P18,0.0,0.0,0.0,0.0,0.0
2017-05-04 08:00:00,-57.713,36.6704,0.954,1.6,999.1,-0.1,12.8,52.0,120,2016P18,0.0,0.0,0.0,0.0,0.0
2017-05-04 15:00:00,-57.8158,37.036,,2.0,991.6,-5.4,12.8,44.0,0,2016P18,21791.64783345312,-11449.194461324187,0.9768354827337256,0.8647479298989333,-0.4543331135446106
2017-05-04 16:00:00,-57.8158,37.036,,2.0,990.1,-4.5,12.8,44.0,60,2016P18,0.0,0.0,0.0,0.0,0.0
2017-05-04 17:00:00,-57.8158,37.036,0.759,2.0,989.2,-3.7,12.8,44.0,120,2016P18,0.0,0.0,0.0,0.0,0.0
2017-05-04 18:00:00,-57.8636,37.165,,2.0,988.5,-3.1,12.8,48.0,0,2016P18,7667.27001115879,-5323.7163448738775,2.5928585615925486,2.129797225321886,-1.4788100957982993
2017-05-04 19:00:00,-57.8636,37.165,,2.0,988.7,-1.4,12.8,48.0,60,2016P18,0.0,0.0,0.0,0.0,0.0
2017-05-04 20:00:00,-57.8636,37.165,0.864,2.0,990.2,1.0,12.8,48.0,120,2016P18,0.0,0.0,0.0,0.0,0.0
2017-05-04 21:00:00,-57.8822,37.35,,2.0,991.3,2.8,12.8,48.0,0,2016P18,10981.143540148032,-2071.582545023499,3.1041212113274064,3.05031765004112,-0.5754395958398608
2017-05-04 22:00:00,-57.8822,37.35,,1.9,992.6,3.9,12.8,48.0,60,2016P18,0.0,0.0,0.0,0.0,0.0
2017-05-04 23:00:00,-57.8822,37.35,1.034,1.9,994.4,4.2,12.8,48.0,120,2016P18,0.0,0.0,0.0,0.0,0.0
2017-05-05 00:00:00,-57.8432,37.5374,,1.9,996.6,5.3,12.8,48.0,0,2016P18,11117.863453790505,4343.633791283518,3.3156247466565407,3.088295403830696,1.2065649420231994
2017-05-05 01:00:00,-57.8432,37.5374,,1.9,998.0,5.3,12.8,48.0,60,2016P18,0.0,0.0,0.0,0.0,0.0
2017-05-05 02:00:00,-57.8432,37.5374,1.106,1.9,999.7,5.3,12.8,48.0,120,2016P18,0.0,0.0,0.0,0.0,0.0
2017-05-05 03:00:00,-57.793,37.657,,1.8,1000.9,4.3,12.8,48.0,0,2016P18,7103.17779522899,5590.996739971306,2.511000171729015,1.973104943119164,1.5530546499920295
2017-05-05 04:00:00,-57.793,37.657,,1.8,1002.2,4.2,12.8,48.0,60,2016P18,0.0,0.0,0.0,0.0,0.0
2017-05-05 05:00:00,-57.793,37.657,0.837,1.7,1003.1,3.4,12.8,48.0,120,2016P18,0.0,0.0,0.0,0.0,0.0
2017-05-05 06:00:00,-57.7638,37.7374,,1.5,1004.2,3.3,12.8,48.0,0,2016P18,4781.686442744295,3252.113057393675,1.6063330627702959,1.3282462340956376,0.9033647381649097
2017-05-05 07:00:00,-57.7638,37.7374,,1.4,1005.2,3.0,12.8,48.0,60,2016P18,0.0,0.0,0.0,0.0,0.0
2017-05-05 08:00:00,-57.7638,37.7374,0.536,1.5,1006.0,2.9,12.8,48.0,120,2016P18,0.0,0.0,0.0,0.0,0.0
2017-05-05 09:00:00,-57.7636,37.842,,1.5,1007.0,2.8,12.8,48.0,0,2016P18,6225.972763415732,22.274694944375785,1.7294479470649602,1.7294368787265921,0.0061874152623266065
2017-05-05 10:00:00,-57.7636,37.842,,1.5,1007.6,2.4,12.8,48.0,60,2016P18,0.0,0.0,0.0,0.0,0.0
2017-05-05 11:00:00,-57.7636,37.842,0.576,1.5,1008.2,2.2,12.8,48.0,120,2016P18,0.0,0.0,0.0,0.0,0.0
2017-05-05 12:00:00,-57.7608,37.9838,,1.5,1008.9,1.9,12.8,48.0,0,2016P18,8440.226977248396,311.8456548708488,2.3461072161006,2.34450749368011,0.08662379301968023
2017-05-05 13:00:00,-57.7608,37.9838,,1.5,1009.2,1.6,12.8,48.0,60,2016P18,0.0,0.0,0.0,0.0,0.0
2017-05-05 14:00:00,-57.7608,37.9838,0.782,1.4,1009.6,1.4,12.8,48.0,120,2016P18,0.0,0.0,0.0,0.0,0.0
2017-05-05 15:00:00,-57.7254,38.1042,,1.4,1009.8,0.9,12.8,48.0,0,2016P18,7167.009713249187,3942.6080958520224,2.2721846442710074,1.9908360314581075,1.0951689155144506
2017-05-05 16:00:00,-57.7254,38.1042,,1.3,1009.9,0.8,12.8,48.0,60,2016P18,0.0,0.0,0.0,0.0,0.0
2017-05-05 17:00:00,-57.7254,38.1042,0.758,1.3,1010.3,0.8,12.8,48.0,120,2016P18,0.0,0.0,0.0,0.0,0.0
2017-05-05 18:00:00,-57.6888,38.1308,,1.3,1010.2,0.5,12.8,48.0,0,2016P18,1584.9572113955824,4076.232493669469,1.2148693187991,0.4402658920543284,1.1322868037970748
2017-05-05 19:00:00,-57.6888,38.1308,,1.3,1009.9,-0.1,12.8,48.0,60,2016P18,0.0,0.0,0.0,0.0,0.0
2017-05-05 20:00:00,-57.6888,38.1308,0.405,1.3,1009.5,-0.9,12.8,48.0,120,2016P18,0.0,0.0,0.0,0.0,0.0
2017-05-05 21:00:00,-57.7088,38.1108,,1.3,1008.9,-1.3,12.8,48.0,0,2016P18,-1192.8999496530073,-2227.4465094560364,0.701878445341303,-0.33136109712583534,-0.6187351415155656
2017-05-05 22:00:00,-57.7088,38.1108,,1.3,1008.2,-1.7,12.8,48.0,60,2016P18,0.0,0.0,0.0,0.0,0.0
2017-05-05 23:00:00,-57.7088,38.1108,0.234,1.3,1007.2,-2.2,12.8,48.0,120,2016P18,0.0,0.0,0.0,0.0,0.0
2017-05-06 00:00:00,-57.7658,38.1492,,1.3,1005.9,-3.0,12.8,48.0,0,2016P18,2289.106049472923,-6348.2614182501975,1.8745458203045096,0.6358627915202564,-1.7634059495139438
2017-05-06 01:00:00,-57.7658,38.1492,,1.4,1004.8,-3.4,12.8,48.0,60,2016P18,0.0,0.0,0.0,0.0,0.0
2017-05-06 02:00:00,-57.7658,38.1492,0.625,1.4,1004.0,-3.2,12.8,48.0,120,2016P18,0.0,0.0,0.0,0.0,0.0
2017-05-06 03:00:00,-57.7992,38.2396,,1.4,1003.2,-2.7,12.8,48.0,0,2016P18,5380.467083706759,-3719.8851665821257,1.8169930833874697,1.494574189918544,-1.0333014351617016
2017-05-06 04:00:00,-57.7992,38.2396,,1.4,1002.1,-2.7,12.8,48.0,60,2016P18,0.0,0.0,0.0,0.0,0.0
2017-05-06 05:00:00,-57.7992,38.2396,0.605,1.4,1001.0,-3.0,12.8,48.0,120,2016P18,0.0,0.0,0.0,0.0,0.0
2017-05-06 06:00:00,-57.7886,38.2808,,1.4,1000.5,-2.7,12.8,44.0,0,2016P18,2449.8968925720947,1180.5644962029605,0.7554190702873527,0.6805269146033597,0.3279345822786002
2017-05-06 07:00:00,-57.7886,38.2808,,1.4,999.2,-2.9,12.8,44.0,60,2016P18,0.0,0.0,0.0,0.0,0.0
2017-05-06 08:00:00,-57.7886,38.2808,0.252,1.4,997.9,-3.2,12.8,44.0,120,2016P18,0.0,0.0,0.0,0.0,0.0
2017-05-06 09:00:00,-57.805,38.2566,,1.5,996.1,-4.4,12.8,44.0,0,2016P18,-1439.4390342808913,-1826.5345901123035,0.6459879350371783,-0.3998441761891365,-0.5073707194756398
