time,latitude (deg),longitude (deg), FMTID, YEAR, MONTH, DAY, HOUR, MIN,surf temperature (degC),barometric_pressure (hPa),air temperature (degC), VBAT, GPSDELAY, SNR, TTFF, SBDTIME, Report Body,Unit_ID,drift_x (m),drift_y (m),drift (m),delta_t (s),U (m/s),u (m/s),v (m/s),x (km),y (km),distance (km)
2019-09-23 20:30:00,-54.6112,19.9784,40,2019,9,23,20,30,-0.3,1017.1,1.7,14.6,0,44,26,11, 28272BD1ED0F2AC43FFC02FFC000ACCC1E83A836FF,ISVP1_30min,878.6509782231788,333.94914155490363,939.9731755097089,1800.0,0.522207319727616,0.48813943234621043,0.18552730086383534,1214.181000284873,269.81782987748903,1243.7994865622725
2019-09-23 21:00:00,-54.6084,19.992,40,2019,9,23,21,0,-0.3,1017.8,1.9,14.6,0,40,32,7, 28272BD40D1D2AC4BFFC01FFC000ACCF9E843042BF,ISVP1_30min,878.7156017573866,311.68571520011443,932.3567417204923,1800.0,0.5179759676224958,0.4881753343096592,0.17315873066673024,1214.997775607823,270.1295155926891,1244.6644326589794
2019-09-23 21:30:00,-54.6046,20.0064,40,2019,9,23,21,30,-0.3,1018.5,2.0,14.6,0,44,58,9, 28272BD5ED2B2AC4FFFC027FC000ACD45E84C076FF,ISVP1_30min,930.468615556404,423.0018100115453,1022.1068318960081,1800.0,0.5678371288311156,0.5169270086424467,0.2350010055619696,1215.8625832476323,270.5525174027006,1245.6004519967646
2019-09-23 22:00:00,-54.601,20.0194,40,2019,9,23,22,0,-0.3,1019.1,2.0,14.6,0,44,30,11, 28272BD80D372AC4FFFC02FFC000ACD8DE85423EFF,ISVP1_30min,840.0846283820741,400.73831036386383,930.7703133626104,1800.0,0.5170946185347836,0.46671368243448563,0.22263239464659101,1216.6433006176326,270.95325571306455,1246.44959293157
2019-09-23 22:30:00,-54.5974,20.0336,40,2019,9,23,22,30,-0.3,1019.8,2.0,14.6,0,44,64,10, 28272BD9ED452AC4FFFC02BFC000ACDD5E85D082FF,ISVP1_30min,917.7118609330292,400.7380705247799,1001.3920615149129,1800.0,0.5563289230638405,0.5098399227405718,0.22263226140265552,1217.496071457322,271.35399378358943,1247.3691009305612
2019-09-23 23:00:00,-54.593,20.0478,40,2019,9,23,23,0,-0.3,1020.4,1.9,14.6,0,44,92,11, 28272BDC0D512AC4BFFC02FFC000ACE2DE865EBAFF,ISVP1_30min,917.792816684419,489.7906493660901,1040.306942476102,1800.0,0.5779483013756123,0.5098848981580105,0.2721059163144945,1218.3488289761833,271.84378443295543,1248.3080197621373
2019-09-23 23:30:00,-54.5886,20.0606,40,2019,9,23,23,30,-0.3,1020.9,1.8,14.6,0,44,32,7, 28272BDDED5B2AC47FFC01FFC000ACE85E86DE42FF,ISVP1_30min,827.3953874211182,489.79029105485455,961.4976111968981,1800.0,0.5341653395538323,0.4596641041228435,0.272105717252697,1219.1175003865796,272.33357472401,1249.164943340462
2019-09-24 00:00:00,-54.5836,20.0742,40,2019,9,24,0,0,-0.3,1021.3,1.5,14.6,0,44,52,9, 28272C000D632AC3BFFC027FC000ACEE9E87666AFF,ISVP1_30min,879.2023540760725,556.5794412424158,1040.5659295915023,1800.0,0.5780921831063901,0.4884457522644847,0.309210800690231,1219.93420188426,272.8901541652526,1250.0833944850724
2019-09-24 00:30:00,-54.5784,20.086,40,2019,9,24,0,30,-0.3,1021.5,1.0,14.6,0,44,72,9, 28272C01ED672AC27FFC027FC000ACF51E87DC92FF,ISVP1_30min,762.9307563766637,578.8421280100744,957.6646324182069,1800.0,0.5320359068990038,0.4238504202092576,0.3215789600055969,1220.6428006165352,273.4689962932628,1250.9013304935856
2019-09-24 01:00:00,-54.5736,20.0974,40,2019,9,24,1,0,-0.3,1021.4,0.6,14.6,0,44,28,21, 28272C040D652AC17FFC057FC000ACFB1E884E3AFF,ISVP1_30min,737.1625536804391,534.3153662083101,910.4403006869736,1800.0,0.5058001670483186,0.4095347520446884,0.2968418701157279,1221.3273702936353,274.0033116594709,1251.6862067741754
2019-09-24 01:30:00,-54.569,20.1096,40,2019,9,24,1,30,-0.3,1022.3,1.1,14.6,0,44,26,8, 28272C05ED772AC2BFFC023FC000AD00DE88C836FF,ISVP1_30min,788.9859700677916,512.0518257190861,940.5827625393013,1800.0,0.5225459791885007,0.4383255389265509,0.28447323651060336,1222.0599704069416,274.5153634851903,1252.5131760027202
2019-09-24 02:00:00,-54.5642,20.12,40,2019,9,24,2,0,-0.3,1022.1,0.6,14.6,0,44,28,9, 28272C080D732AC17FFC027FC000AD06DE89303AFF,ISVP1_30min,672.6539390515114,534.3145309222435,859.0432699673349,1800.0,0.47724626109296386,0.37369663280639526,0.2968414060679131,1222.6844741857062,275.0496780161127,1253.2396613543413
2019-09-24 02:30:00,-54.559,20.1284,40,2019,9,24,2,30,-0.3,1021.6,0.2,14.6,0,44,48,7, 28272C09ED692AC07FFC01FFC000AD0D5E898462FF,ISVP1_30min,543.3612387305586,578.840260464623,793.9127678086301,1800.0,0.44106264878257223,0.30186735485031035,0.3215779224803461,1223.1888758450527,275.62851827657767,1253.8588860308107
2019-09-24 03:00:00,-54.555,20.1356,40,2019,9,24,3,0,-0.3,1022.0,-0.4,14.6,0,44,28,7, 28272C0C0D712ABEFFFC01FFC000AD125E89CC3AFF,ISVP1_30min,465.79746820022314,445.26139814082666,644.3795419285606,1800.0,0.35798863440475587,0.2587763712223462,0.24736744341157035,1223.621216396729,276.0737796747185,1254.3785764433703
2019-09-24 03:30:00,-54.551,20.1428,40,2019,9,24,3,30,-0.3,1022.9,0.8,14.6,0,40,28,19, 28272C0DED832AC1FFFC04FFC000AD175E8A143ABF,ISVP1_30min,465.84305286849957,445.26110188165944,644.4122894193695,1800.0,0.3580068274552053,0.2588016960380553,0.24736727882314413,1224.0535535060787,276.51904077660026,1254.8983551518704
2019-09-24 04:00:00,-54.5482,20.1498,40,2019,9,24,4,0,-0.3,1022.8,1.2,14.6,0,44,34,7, 28272C100D812AC2FFFC01FFC000AD1ADE8A5A46FF,ISVP1_30min,452.9472842728363,311.68259503780695,549.8247742505235,1800.0,0.30545820791695755,0.2516373801515757,0.17315699724322609,1224.4738779498705,276.8307233716378,1255.3770458249023
2019-09-24 04:30:00,-54.5462,20.1566,40,2019,9,24,4,30,-0.3,1022.6,0.6,14.6,0,44,28,9, 28272C11ED7D2AC17FFC027FC000AD1D5E8A9E3AFF,ISVP1_30min,440.0360670277407,222.6303361422368,493.14907163660735,1800.0,0.27397170646478186,0.24446448168207818,0.12368352007902045,1224.882190006001,277.0533537077805,1255.8244065929862
2019-09-24 05:00:00,-54.5452,20.162,40,2019,9,24,5,0,-0.3,1022.0,-0.8,14.6,0,44,48,9, 28272C140D712ABDFFFC027FC000AD1E9E8AD462FF,ISVP1_30min,349.45749836023003,111.31514029393271,366.7582359250411,1800.0,0.2037545755139117,0.19414305464457224,0.0618417446077404,1225.2064356257115,277.1646688480739,1256.1652214403657
2019-09-24 05:30:00,-54.5448,20.1668,40,2019,9,24,5,30,-0.3,1021.9,-1.0,14.6,0,44,28,9, 28272C15ED6F2ABD7FFC027FC000AD1F1E8B043AFF,ISVP1_30min,310.63648381107754,44.52605093292359,313.8113992292044,1800.0,0.1743396662384469,0.1725758243394875,0.024736694962735326,1225.4946523266567,277.2091948990071,1256.4561594491822
2019-09-24 06:00:00,-54.5458,20.171,40,2019,9,24,6,0,-0.3,1021.5,-1.2,14.6,0,44,30,7, 28272C180D672ABCFFFC01FFC000AD1DDE8B2E3EFF,ISVP1_30min,271.80958205095567,-111.31513288672791,293.7201179767996,1800.0,0.16317784332044422,0.15100532336164205,-0.06184174049262662,1225.746840683013,277.09787976611995,1256.6775849100145
2019-09-24 06:30:00,-54.5478,20.1756,40,2019,9,24,6,30,-0.3,1021.4,-0.6,14.6,0,44,30,12, 28272C19ED652ABE7FFC033FC000AD1B5E8B5C3EFF,ISVP1_30min,297.68892909218454,-222.63032132826834,371.729684688726,1800.0,0.2065164914937367,0.16538273838454698,-0.12368351184903796,1226.0230456316738,276.8752494447918,1256.8979322821249
2019-09-24 07:00:00,-54.551,20.1808,40,2019,9,24,7,0,-0.3,1021.3,-0.6,14.6,0,44,28,7, 28272C1C0D632ABE7FFC01FFC000AD175E8B903AFF,ISVP1_30min,336.5014608107516,-356.20866819126496,490.01821233742373,1800.0,0.2722323401874576,0.18694525600597311,-0.19789370455070276,1226.3352756174027,276.51904077660026,1257.1240941671676
2019-09-24 07:30:00,-54.5548,20.1858,40,2019,9,24,7,30,-0.3,1021.1,-0.4,14.6,0,44,30,7, 28272C1DED5F2ABEFFFC01FFC000AD129E8BC23EFF,ISVP1_30min,323.53377454634204,-422.99803975164735,532.5424348405858,1800.0,0.29585690824476985,0.1797409858590789,-0.2349989109731374,1226.635495060409,276.0960427368484,1257.3240085821326
2019-09-24 08:00:00,-54.5598,20.1906,40,2019,9,24,8,0,-0.3,1020.1,-1.3,14.6,0,44,54,7, 28272C200D4B2ABCBFFC01FFC000AD0C5E8BF26EFF,ISVP1_30min,310.56355476997726,-556.5767754491532,637.3597324280393,1800.0,0.35408874023779957,0.17253530820554291,-0.30920931969397397,1226.923704159962,275.53946596139923,1257.4831104758007
2019-09-24 08:30:00,-54.5658,20.1942,40,2019,9,24,8,30,-0.3,1019.2,-2.1,14.6,0,44,28,10, 28272C21ED392ABABFFC02BFC000AD04DE8C163AFF,ISVP1_30min,232.89417557184072,-667.8927415335085,707.3333098394513,1800.0,0.39296294991080627,0.12938565309546707,-0.3710515230741714,1227.1398599778577,274.87157321986626,1257.5478590140576
2019-09-24 09:00:00,-54.5726,20.2004,40,2019,9,24,9,0,-0.3,1019.3,-1.8,14.6,0,44,52,9, 28272C240D3B2ABB7FFC027FC000ACFC5E8C546AFF,ISVP1_30min,401.03664001478614,-756.9459127859475,856.6198115370088,1800.0,0.4758998952983382,0.22279813334154785,-0.42052550710330416,1227.512126307548,274.11462730708035,1257.7459398208277
2019-09-24 09:30:00,-54.5794,20.2074,40,2019,9,24,9,30,-0.3,1018.6,-1.5,14.6,0,44,28,14, 28272C25ED2D2ABC3FFC03BFC000ACF3DE8C9A3AFF,ISVP1_30min,452.70795030485925,-756.9467687932307,881.9937069252477,1800.0,0.4899965038473598,0.2515044168360329,-0.420525982662906,1227.9324239245082,273.35768053828696,1257.991438458303
2019-09-24 10:00:00,-54.5866,20.2162,40,2019,9,24,10,0,-0.3,1017.5,-1.7,14.6,0,40,30,9, 28272C280D172ABBBFFC027FC000ACEADE8CF23EBF,ISVP1_30min,569.0238284997455,-801.4739822520037,982.928614715938,1800.0,0.5460714526199656,0.31612434916652526,-0.44526332347333536,1228.4607934384069,272.5562065560346,1258.3333448444955
2019-09-24 10:30:00,-54.5942,20.2252,40,2019,9,24,10,30,-0.3,1016.5,-2.8,14.6,0,44,40,13, 28272C29ED032AB8FFFC037FC000ACE15E8D4C52FF,ISVP1_30min,581.8535891554156,-846.0013555546084,1026.777431001127,1800.0,0.5704319061117372,0.3232519939752309,-0.47000075308589356,1229.0011660099015,271.7102052004801,1258.6779976085163
2019-09-24 11:00:00,-54.6018,20.2358,40,2019,9,24,11,0,-0.3,1015.7,-3.0,14.6,0,40,30,10, 28272C2C0CF32AB87FFC02BFC000ACD7DE8DB63EBF,ISVP1_30min,685.1666630041344,-846.0024245478062,1088.6567220354575,1800.0,0.6048092900196986,0.380648146113408,-0.47000134697100343,1229.6375978871295,270.8642027759324,1259.1171663046578
2019-09-24 11:30:00,-54.609,20.2468,40,2019,9,24,11,30,-0.3,1014.8,-2.7,14.6,0,40,34,8, 28272C2DECE12AB93FFC023FC000ACCEDE8E2446BF,ISVP1_30min,710.8896182971497,-801.4769671457822,1071.3213235383064,1800.0,0.5951785130768369,0.3949386768317498,-0.4452649817476568,1230.2980381331445,270.062725808787,1259.5900676432536
2019-09-24 12:00:00,-54.6154,20.2568,40,2019,9,24,12,0,-0.3,1013.4,-3.2,14.6,0,44,28,7, 28272C300CC52AB7FFFC01FFC000ACC6DE8E883AFF,ISVP1_30min,646.1492584048588,-712.4247761027908,961.799316771571,1800.0,0.5343329537619839,0.35897181022492153,-0.3957915422793282,1230.8984313456187,269.35030103268394,1260.0240207851207
2019-09-24 12:30:00,-54.622,20.266,40,2019,9,24,12,30,-0.3,1011.9,-3.8,14.6,0,44,52,18, 28272C31ECA72AB67FFC04BFC000ACBE9E8EE46AFF,ISVP1_30min,594.364057765738,-734.6888441288697,945.0059951403315,1800.0,0.5250033306335175,0.3302022543142989,-0.4081604689604832,1231.4507872007239,268.6156121885554,1260.4068344819125
2019-09-24 13:00:00,-54.6288,20.2746,40,2019,9,24,13,0,-0.3,1010.6,-4.1,14.6,0,40,30,9, 28272C340C8D2AB5BFFC027FC000ACB61E8F3A3EBF,ISVP1_30min,555.5112749665072,-756.9529853582785,938.9199106727499,1800.0,0.5216221725959722,0.3086173749813929,-0.4205294363101547,1231.967114732132,267.85865920319725,1260.750265949426
2019-09-24 13:30:00,-54.6362,20.2834,40,2019,9,24,13,30,-0.3,1008.8,-4.6,14.6,0,44,34,7, 28272C35EC692AB47FFC01FFC000ACACDE8F9246FF,ISVP1_30min,568.3353455049987,-823.7439266381534,1000.7792571908801,1800.0,0.5559884762171556,0.31574185861388815,-0.45763551479897413,1232.495444761191,267.03491527655893,1261.0918552325381
2019-09-24 14:00:00,-54.6434,20.2932,40,2019,9,24,14,0,-0.3,1007.6,-4.3,14.6,0,44,30,11, 28272C380C512AB53FFC02FFC000ACA3DE8FF43EFF,ISVP1_30min,632.8040136630846,-801.4815495384487,1021.1824489084515,1800.0,0.5673235827269175,0.35155778536838034,-0.4452675275213604,1233.0838061965067,266.2334337270203,1261.497488835449
2019-09-24 14:30:00,-54.6494,20.3066,40,2019,9,24,14,30,-0.3,1006.5,-4.2,14.6,0,44,28,9, 28272C39EC3B2AB57FFC027FC000AC9C5E907A3AFF,ISVP1_30min,865.1097626522795,-667.9020237544194,1092.9355034820364,1800.0,0.6071863908233536,0.480616534806822,-0.37105667986356633,1233.8882899998841,265.56553170326595,1262.1431629683204
2019-09-24 15:00:00,-54.6542,20.3218,40,2019,9,24,15,0,-0.3,1005.8,-3.0,14.6,0,40,34,7, 28272C3C0C2D2AB87FFC01FFC000AC965E911246BF,ISVP1_30min,981.1740225710486,-534.3220984057966,1117.2298632837499,1800.0,0.6206832573798611,0.5450966792061381,-0.2968456102254426,1234.8008242338835,265.0312096048597,1262.9230450004834
2019-09-24 15:30:00,-54.6586,20.3356,40,2019,9,24,15,30,-0.3,1004.3,-3.3,14.6,0,44,30,10, 28272C3DEC0F2AB7BFFC02BFC000AC90DE919C3EFF,ISVP1_30min,890.6977615990631,-489.7956311974172,1016.4852496999933,1800.0,0.5647140276111074,0.4948320897772573,-0.27210868399856514,1235.6292958507868,264.54141397366254,1263.6304509119332
2019-09-24 16:00:00,-54.6622,20.3494,40,2019,9,24,16,0,-0.3,1004.2,-2.3,14.6,0,40,30,10, 28272C400C0D2ABA3FFC02BFC000AC8C5E92263EBF,ISVP1_30min,890.6015337986214,-400.742146374446,976.6091131487842,1800.0,0.5425606184159912,0.494778629888123,-0.22263452576358111,1236.4577546947264,264.140671827288,1264.356782580809
2019-09-24 16:30:00,-54.6642,20.3662,40,2019,9,24,16,30,-0.4,1003.9,-1.9,14.6,0,40,54,11, 28272C41EC072A3B3FFC02FFC000AC89DE92CE6EBF,ISVP1_30min,1084.1147097823932,-222.63462932242302,1106.7388500184202,1800.0,0.6148549166769001,0.6022859498791073,-0.12368590517912391,1237.4662960347612,263.91803719796576,1265.2966309053454
2019-09-24 17:00:00,-54.6652,20.381,40,2019,9,24,17,0,-0.4,1003.0,-1.4,14.6,0,44,30,12, 28272C440BF52A3C7FFC033FC000AC889E93623EFF,ISVP1_30min,955.006521849317,-111.31734239941196,961.4723123905326,1800.0,0.5341512846614069,0.5305591788051761,-0.06184296799967331,1238.3547572223354,263.8067198555661,1266.1423656825257
2019-09-24 17:30:00,-54.666,20.3962,40,2019,9,24,17,30,-0.5,1002.6,-1.5,14.6,0,44,34,11, 28272C45EBED29BC3FFC02FFC000AC879E93FA46FF,ISVP1_30min,980.7934176734607,-89.05388723378888,984.8280677270708,1800.0,0.5471267042928171,0.5448852320408115,-0.04947438179654938,1239.2672155476162,263.7176659683325,1267.0162741160536
2019-09-24 18:00:00,-54.6658,20.4104,40,2019,9,24,18,0,-0.5,1002.2,-1.7,14.6,0,44,34,10, 28272C480BE529BBBFFC02BFC000AC87DE948846FF,ISVP1_30min,916.2495299887836,22.263472917634836,916.5199743764568,1800.0,0.509177763542476,0.5090275166604353,0.012368596065352686,1240.1196296775342,263.7399294412502,1267.8546629220639
2019-09-24 18:30:00,-54.6656,20.4234,40,2019,9,24,18,30,-0.5,1001.6,-1.4,14.6,0,44,42,7, 28272C49EBD929BC7FFC01FFC000AC881E950A56FF,ISVP1_30min,838.8241133918932,22.263472178078164,839.1195119892755,1800.0,0.46617750666070856,0.46601339632882954,0.012368595654487868,1240.8999969084978,263.7621929134284,1268.6225982292804
2019-09-24 19:00:00,-54.6658,20.4358,40,2019,9,24,19,0,-0.5,1001.3,-1.3,14.6,0,44,34,7, 28272C4C0BD329BCBFFC01FFC000AC87DE958646FF,ISVP1_30min,800.1130851262915,-22.263472178078164,800.4227702806413,1800.0,0.4446793168225785,0.4445072695146064,-0.012368595654487868,1241.644336581945,263.7399294412502,1269.3460556316759
2019-09-24 19:30:00,-54.6664,20.448,40,2019,9,24,19,30,-0.6,1000.3,-1.8,14.6,0,44,52,11, 28272C4DEBBF293B7FFC02FFC000AC871E96006AFF,ISVP1_30min,787.2041680863442,-66.79042097336972,790.0325072972082,1800.0,0.438906948498449,0.4373356489368579,-0.037105789429649844,1242.376660661947,263.6731390202768,1270.0485389142955
2019-09-24 20:00:00,-54.6676,20.4598,40,2019,9,24,20,0,-0.6,1000.1,-1.5,14.6,0,44,34,10, 28272C500BBB293C3FFC02BFC000AC859E967646FF,ISVP1_30min,761.3829738213498,-133.58086191570234,773.012211737424,1800.0,0.42945122874301334,0.42299054101186095,-0.07421158995316797,1243.084964566041,263.5395581583609,1270.7137080571924
2019-09-24 20:30:00,-54.6682,20.4716,40,2019,9,24,20,30,-0.6,999.9,-1.4,14.6,0,44,52,12, 28272C51EBB7293C7FFC033FC000AC84DE96EC6AFF,ISVP1_30min,761.3605303625359,-66.79044094380366,764.2845152136669,1800.0,0.4246025084520371,0.42297807242363106,-0.03710580052433537,1243.7932590734224,263.4727677174172,1271.3927680481597
2019-09-24 21:00:00,-54.6694,20.484,40,2019,9,24,21,0,-0.6,999.5,-0.8,14.6,0,40,48,11, 28272C540BAF293DFFFC02FFC000AC835E976862BF,ISVP1_30min,800.0619851125771,-133.58090185784252,811.1368795483486,1800.0,0.45063159974908257,0.44447888061809837,-0.07421161214324584,1244.5375584241808,263.3391868155589,1272.0932598049174
2019-09-24 21:30:00,-54.671,20.4958,40,2019,9,24,21,30,-0.6,999.4,-0.8,14.6,0,44,28,7, 28272C55EBAD293DFFFC01FFC000AC815E97DE3AFF,ISVP1_30min,761.3268645414878,-178.1079105627734,781.8829979463742,1800.0,0.4343794433035412,0.42295936918971544,-0.09894883920154078,1245.2458336431625,263.1610789049958,1272.7493624654055
2019-09-24 22:00:00,-54.6722,20.5078,40,2019,9,24,22,0,-0.6,999.3,-0.6,14.6,0,44,30,10, 28272C580BAB293E7FFC02BFC000AC7FDE98563EFF,ISVP1_30min,774.2002766430203,-133.58096398631344,785.6398298798514,1800.0,0.436466572155473,0.43011126480167794,-0.07421164665906302,1245.9661038727018,263.0274979410098,1273.4264787072823
2019-09-24 22:30:00,-54.6736,20.5214,40,2019,9,24,22,30,-0.6,999.3,-0.2,14.6,0,44,114,9, 28272C59EBAB293F7FFC027FC000AC7E1E98DEE6FF,ISVP1_30min,877.4011113628828,-155.844491637575,891.1342299533758,1800.0,0.4950745721963199,0.48744506186826825,-0.08658027313198612,1246.7823983566993,262.87165344937233,1274.1930211075912
2019-09-24 23:00:00,-54.6746,20.5342,40,2019,9,24,23,0,-0.6,999.1,-0.2,14.6,0,44,122,7, 28272C5C0BA7293F7FFC01FFC000AC7CDE995EF6FF,ISVP1_30min,825.7608763078358,-111.31751621382145,833.2302288423647,1800.0,0.4629056826902026,0.45875604239324214,-0.061843064563234136,1247.5506640810916,262.76033593315884,1274.921822540064
2019-09-24 23:30:00,-54.6762,20.5464,40,2019,9,24,23,30,-0.5,998.7,-0.6,14.6,0,44,26,9, 28272C5DEB9F29BE7FFC027FC000AC7ADE99D836FF,ISVP1_30min,787.0339967312437,-178.10806440239426,806.9355579077692,1800.0,0.4482975321709829,0.43724110929513543,-0.09894892466799682,1248.2829070202677,262.58222786875655,1275.6016785625086
2019-09-25 00:00:00,-54.6778,20.5608,40,2019,9,25,0,0,-0.5,998.9,-0.3,14.6,0,40,58,8, 28272C800BA329BF3FFC023FC000AC78DE9A6876BF,ISVP1_30min,928.9216376012178,-178.10811173354128,945.842433108716,1800.0,0.5254680183937311,0.516067576445121,-0.09894895096307849,1249.1471807873882,262.40411975702256,1276.4108278037043
2019-09-25 00:30:00,-54.6806,20.574,40,2019,9,25,0,30,-0.5,998.6,-0.5,14.6,0,44,28,18, 28272C81EB9D29BEBFFC04BFC000AC755E9AEC3AFF,ISVP1_30min,851.4780221867541,-311.68930942820526,906.7331734743678,1800.0,0.5037406519302043,0.47304334565930783,-0.17316072746011404,1249.9394193861444,262.0924304475943,1277.1221532153056
2019-09-25 01:00:00,-54.6832,20.5882,40,2019,9,25,1,0,-0.5,998.6,-0.1,14.6,0,40,46,9, 28272C840B9D29BFBFFC027FC000AC721E9B7A5EBF,ISVP1_30min,915.9209039044763,-289.4259171143356,960.5615356168845,1800.0,0.5336452975649358,0.5088449466135979,-0.1607921761746309,1250.7916628574303,261.80300453047994,1277.8969430493378
2019-09-25 01:30:00,-54.6858,20.603,40,2019,9,25,1,30,-0.5,998.4,-0.6,14.6,0,44,60,10, 28272C85EB9929BE7FFC02BFC000AC6EDE9C0E7AFF,ISVP1_30min,954.5607852194239,-289.4260420930753,997.4736720938481,1800.0,0.5541520400521378,0.5303115473441244,-0.16079224560726404,1251.6799020415733,261.51357848838677,1278.7071317970367
2019-09-25 02:00:00,-54.688,20.6174,40,2019,9,25,2,0,-0.5,998.3,-0.3,14.6,0,44,30,16, 28272C880B9729BF3FFC043FC000AC6C1E9C9E3EFF,ISVP1_30min,928.7024901251322,-244.8990563079379,960.4498232313543,1800.0,0.5335832351285302,0.5159458278472956,-0.13605503128218774,1252.5441204725607,261.2686794320792,1279.503066265401
2019-09-25 02:30:00,-54.6898,20.6324,40,2019,9,25,2,30,-0.5,998.2,-0.4,14.6,0,44,60,7, 28272C89EB9529BEFFFC01FFC000AC69DE9D347AFF,ISVP1_30min,967.3461093511019,-200.37202171201434,987.8802773421858,1800.0,0.5488223763012143,0.5374145051950566,-0.11131778984000797,1253.4443330079548,261.06830741036686,1280.3434527828347
2019-09-25 03:00:00,-54.6912,20.6464,40,2019,9,25,3,0,-0.5,998.0,-0.4,14.6,0,44,26,9, 28272C8C0B9129BEFFFC027FC000AC681E9DC036FF,ISVP1_30min,902.8164162354556,-155.84494718589568,916.1687229913526,1800.0,0.5089826238840848,0.5015646756863642,-0.08658052621438649,1254.284517557849,260.9124624631809,1281.134249036348
2019-09-25 03:30:00,-54.6918,20.6606,40,2019,9,25,3,30,-0.5,998.1,-0.2,14.6,0,44,28,10, 28272C8DEB9329BF7FFC02BFC000AC675E9E4E3AFF,ISVP1_30min,915.6822746830396,-66.79070274337425,918.1149307911616,1800.0,0.5100638504395342,0.5087123748239109,-0.037105945968541255,1255.1366911072696,260.8456717604377,1281.954982766501
2019-09-25 04:00:00,-54.6914,20.6754,40,2019,9,25,4,0,-0.5,997.8,-0.4,14.6,0,44,26,11, 28272C900B8D29BEFFFC02FFC000AC67DE9EE236FF,ISVP1_30min,954.3589958477323,44.527135901631745,955.3971733196066,1800.0,0.5307762073997815,0.530199442137629,0.024737297723128746,1256.024857363166,260.89019889633926,1282.8336362109985
2019-09-25 04:30:00,-54.6902,20.6902,40,2019,9,25,4,30,-0.5,997.8,-0.1,14.6,0,44,30,9, 28272C91EB8D29BFBFFC027FC000AC695E9F763EFF,ISVP1_30min,954.3683818820299,133.581389957866,963.6716225349792,1800.0,0.535373123630544,0.5302046566011277,0.07421188330992556,1256.9130086791533,261.0237802862972,1283.7303943047507
2019-09-25 05:00:00,-54.6886,20.7056,40,2019,9,25,5,0,-0.4,998.0,0.0,14.6,0,44,46,20, 28272C940B912A3FFFFC053FC000AC6B5EA0105EFF,ISVP1_30min,993.0882911601033,178.10847853341505,1008.9335875887878,1800.0,0.5605186597715488,0.5517157173111685,0.09894915474078614,1257.8371502572172,261.2018887648307,1284.6714456472955
2019-09-25 05:30:00,-54.6866,20.72,40,2019,9,25,5,30,-0.5,997.8,0.0,14.6,0,40,48,9, 28272C95EB8D29BFFFFC027FC000AC6DDEA0A062BF,ISVP1_30min,928.6385671451598,222.63553161587683,954.9534901382891,1800.0,0.5305297167434939,0.5159103150806443,0.12368640645326491,1258.7012679861316,261.4245242964464,1285.5627810159715
2019-09-25 06:00:00,-54.6846,20.7344,40,2019,9,25,6,0,-0.5,997.6,-0.3,14.6,0,44,30,12, 28272C980B8929BF3FFC033FC000AC705EA1303EFF,ISVP1_30min,928.6842266456346,222.63545766621388,954.9978742545162,1800.0,0.5305543745858423,0.515935681469797,0.12368636537011882,1259.5653715408675,261.64715975411286,1286.4541038810044
2019-09-25 06:30:00,-54.6818,20.7478,40,2019,9,25,6,30,-0.4,997.5,-0.5,14.6,0,44,30,7, 28272C99EB872A3EBFFC01FFC000AC73DEA1B63EFF,ISVP1_30min,864.2347543017597,311.6895164969961,918.7230623191921,1800.0,0.5104017012884401,0.4801304190565332,0.17316084249833116,1260.3694551636631,261.9588492706096,1287.3047821789255
2019-09-25 07:00:00,-54.6788,20.7602,40,2019,9,25,7,0,-0.4,997.3,-0.5,14.6,0,44,42,8, 28272C9C0B832A3EBFFC023FC000AC779EA23256FF,ISVP1_30min,799.7946655874445,333.95289254183433,866.7156636055391,1800.0,0.48150870200307727,0.4443303697708025,0.18552938474546352,1261.1135215971285,262.2928021631517,1288.1012492897091
2019-09-25 07:30:00,-54.6762,20.7724,40,2019,9,25,7,30,-0.4,997.3,-0.3,14.6,0,44,24,10, 28272C9DEB832A3F3FFC02BFC000AC7ADEA2AC32FF,ISVP1_30min,786.9527719662509,289.42570560473575,838.4878677537114,1800.0,0.4658265931965063,0.43719598442569496,0.16079205866929763,1261.8455766815362,262.58222786875655,1288.8769087012454
2019-09-25 08:00:00,-54.6734,20.7834,40,2019,9,25,8,0,-0.4,996.9,-0.6,14.6,0,44,30,10, 28272CA00B7B2A3E7FFC02BFC000AC7E5EA31A3EFF,ISVP1_30min,709.5929181296647,311.6890816404341,775.0304465462181,1800.0,0.43057247030345447,0.3942182878498137,0.17316060091135227,1262.5056176034689,262.8939169503967,1289.58661828116
2019-09-25 08:30:00,-54.6708,20.7932,40,2019,9,25,8,30,-0.4,997.0,-0.4,14.6,0,44,30,7, 28272CA1EB7D2A3EFFFC01FFC000AC819EA37C3EFF,ISVP1_30min,632.2262781189062,289.4254460091289,695.3252156665021,1800.0,0.38629178648139006,0.3512368211771701,0.16079191444951607,1263.0936470729366,263.18334239640524,1290.2213116326034
2019-09-25 09:00:00,-54.6684,20.8022,40,2019,9,25,9,0,-0.4,996.4,-0.9,14.6,0,44,58,12, 28272CA40B712A3DBFFC033FC000AC849EA3D676FF,ISVP1_30min,580.6530609128366,267.1618392178462,639.1661955092029,1800.0,0.35509233083844605,0.3225850338404648,0.14842324400991455,1263.6336683332336,263.4505042356236,1290.8044840049592
