time,latitude (deg),longitude (deg), FMTID, YEAR, MONTH, DAY, HOUR, MIN,temperature (degC),barometric_pressure (hPa), BPT, VBAT, GPSDELAY, SNR, TTFF, SBDTIME, Report Body,Unit_ID,drift_x (m),drift_y (m),U (m/s),u (m/s),v (m/s)
2019-08-13 05:00:00,-55.8188,4.7858,40,2019,8,13,5,0,-1.2,979.5,-6.9,14.0,0,48,30,7, 282706940A1F262EBFFB41FFC000A6E69C32323F3F,ISVP3,1491.543835740943,1002.0475151915678,0.4991352272172936,0.41431773215026196,0.2783465319976577
2019-08-13 04:00:00,-55.8108,4.811,40,2019,8,13,4,0,-1.2,981.6,-7.0,14.0,0,40,40,10, 282706900A49262E7FFB42BFC000A6F09C332E52BF,ISVP3,1579.646322057707,890.707663335744,0.5037393080318827,0.4387906450160297,0.24741879537104
2019-08-13 03:00:00,-55.8018,4.8308,40,2019,8,13,3,0,-1.2,984.0,-6.4,14.0,0,44,28,10, 2827068C0A79262FFFFB42BFC000A6FBDC33F43AFF,ISVP3,1241.4053096718912,1002.044727149348,0.443156186594267,0.34483480824219204,0.27834575754148555
2019-08-13 02:00:00,-55.7912,4.843,40,2019,8,13,2,0,-1.2,986.4,-5.7,14.0,0,44,30,10, 282706880AA92631BFFB42BFC000A7091C346E3EFF,ISVP3,765.0827872242165,1180.1841186758159,0.39068891208325646,0.21252299645117126,0.3278289218543933
2019-08-13 01:00:00,-55.778,4.8502,40,2019,8,13,1,0,-1.2,988.6,-4.4,14.0,0,44,30,9, 282706840AD52634FFFB427FC000A7199C34B63EFF,ISVP3,451.64692442599113,1469.6603787855659,0.427081555851368,0.12545747900721976,0.4082389941071016
2019-08-13 00:00:00,-55.7656,4.8528,40,2019,8,13,0,0,-1.2,990.4,-3.4,14.0,0,44,30,10, 282706800AF926377FFB42BFC000A7291C34D03EFF,ISVP3,163.14987158617876,1380.5871590917918,0.38616494273497964,0.045319408773938544,0.3834964330810533
2019-08-12 23:00:00,-55.7528,4.8508,40,2019,8,12,23,0,-1.2,992.1,-3.0,14.0,0,44,30,7, 2827065C0B1B26387FFB41FFC000A7391C34BC3EFF,ISVP3,-125.53974620836938,1425.1192878520885,0.39739945662258763,-0.03487215172454705,0.39586646884780236
2019-08-12 22:00:00,-55.7402,4.8502,40,2019,8,12,22,0,-1.3,992.9,-3.1,14.0,0,44,46,9, 282706580B2B25B83FFB427FC000A748DC34B65EFF,ISVP3,-37.67426108403249,1402.848880572828,0.3898207418509331,-0.010465072523342358,0.3896802446035633
2019-08-12 21:00:00,-55.7312,4.8534,40,2019,8,12,21,0,-1.3,993.8,-2.0,14.0,0,44,28,8, 282706540B3D25BAFFFB423FC000A7541C34D63AFF,ISVP3,200.9941529300482,1002.0331417099413,0.28388685944550246,0.055831709147235606,0.2783425393638726
2019-08-12 20:00:00,-55.727,4.8538,40,2019,8,12,20,0,-1.3,995.0,-0.9,14.0,0,44,24,7, 282706500B5525BDBFFB41FFC000A7595C34DA32FF,ISVP3,25.13005055331949,467.61496044397114,0.1300804803919449,0.006980569598144302,0.12989304456776976
2019-08-12 19:00:00,-55.7262,4.8558,40,2019,8,12,19,0,-1.3,996.0,-0.3,14.0,0,44,24,15, 2827064C0B6925BF3FFB43FFC000A75A5C34EE32FF,ISVP3,125.66374170392952,89.06947978699739,0.04278566684881043,0.0349065949177582,0.024741522163054832
2019-08-12 18:00:00,-55.7294,4.8582,40,2019,8,12,18,0,-1.3,995.8,-0.1,14.0,0,44,24,19, 282706480B6525BFBFFB44FFC000A7565C350632FF,ISVP3,150.79957313603794,-356.27798920486407,0.10746608596891308,0.04188877031556609,-0.09896610811246224
2019-08-12 17:00:00,-55.7378,4.8602,40,2019,8,12,17,0,-1.3,996.0,-0.2,14.0,0,44,30,7, 282706440B6925BF7FFB41FFC000A74BDC351A3EFF,ISVP3,125.65603382097531,-935.230610470701,0.2621206449912599,0.034904453839159806,-0.2597862806863058
2019-08-12 16:00:00,-55.75,4.8566,40,2019,8,12,16,0,-1.3,996.3,0.4,14.0,0,44,28,16, 282706400B6F25C0FFFB443FC000A73C9C34F63AFF,ISVP3,-226.13229803661838,-1358.3134169148245,0.38250223460032207,-0.06281452723239399,-0.37730928247634016
2019-08-12 15:00:00,-55.7624,4.8486,40,2019,8,12,15,0,-1.3,996.0,0.4,14.0,0,44,24,10, 2827063C0B6925C0FFFB42BFC000A72D1C34A632FF,ISVP3,-502.3594610226028,-1380.5836317077196,0.40809480866134806,-0.13954429472850077,-0.38349545325214435
2019-08-12 14:00:00,-55.7762,4.8354,40,2019,8,12,14,0,-1.2,996.2,1.0,14.0,0,44,30,10, 282706380B6D26427FFB42BFC000A71BDC34223EFF,ISVP3,-828.6301823856644,-1536.459273802524,0.48490605231220096,-0.23017505066268457,-0.4267942427229233
2019-08-12 13:00:00,-55.7896,4.816,40,2019,8,12,13,0,-1.3,996.0,1.4,14.0,0,44,30,7, 282706340B6925C37FFB41FFC000A70B1C33603EFF,ISVP3,-1217.405145819588,-1491.9275449977483,0.5348880037809909,-0.3381680960609966,-0.4144243180549301
2019-08-12 12:00:00,-55.8034,4.7948,40,2019,8,12,12,0,-1.3,995.6,1.7,14.0,0,44,30,7, 282706300B6125C43FFB41FFC000A6F9DC328C3EFF,ISVP3,-1329.903782743017,-1536.4661167555169,0.5644682436537203,-0.36941771742861584,-0.4267961435431991
2019-08-12 11:00:00,-55.8168,4.7724,40,2019,8,12,11,0,-1.2,995.2,2.0,14.0,0,44,24,8, 2827062C0B592644FFFB423FC000A6E91C31AC32FF,ISVP3,-1404.684558631047,-1491.9341883810607,0.5692076968371373,-0.3901901551752908,-0.41442616343918354
2019-08-12 10:00:00,-55.8306,4.7484,40,2019,8,12,10,0,-1.2,994.5,1.8,14.0,0,40,26,10, 282706280B4B26447FFB42BFC000A6D7DC30BC36BF,ISVP3,-1504.502231402668,-1536.472957187439,0.5973369471503149,-0.4179172865007411,-0.42679804366317753
2019-08-12 09:00:00,-55.8444,4.7228,40,2019,8,12,9,0,-1.3,993.9,2.2,14.0,0,44,30,7, 282706240B3F25C57FFB41FFC000A6C69C2FBC3EFF,ISVP3,-1604.2344264409523,-1536.476426736593,0.61703742013502,-0.4456206740113757,-0.4267990074268314
2019-08-12 08:00:00,-55.859,4.697,40,2019,8,12,8,0,-1.3,993.3,2.2,14.0,0,44,42,9, 282706200B3325C57FFB427FC000A6B45C2EBA56FF,ISVP3,-1616.1950231231422,-1625.551300293028,0.6367417654135326,-0.4489430619786506,-0.4515420278591744
2019-08-12 07:00:00,-55.8736,4.675,40,2019,8,12,7,0,-1.3,992.7,2.5,14.0,0,44,28,9, 2827061C0B2725C63FFB427FC000A6A21C2DDE3AFF,ISVP3,-1377.6342444177278,-1625.5551822666507,0.5918887012954128,-0.3826761790049244,-0.45154310618518073
2019-08-12 06:00:00,-55.8858,4.657,40,2019,8,12,6,0,-1.2,991.6,2.8,14.0,0,44,28,8, 282706180B112646FFFB423FC000A692DC2D2A3AFF,ISVP3,-1126.732584410029,-1358.3436084200973,0.490230456900075,-0.31298127344723026,-0.3773176690055826
2019-08-12 05:00:00,-55.8976,4.6402,40,2019,8,12,5,0,-1.2,991.1,3.2,14.0,0,44,30,10, 282706140B072647FFFB42BFC000A6841C2C823EFF,ISVP3,-1051.2873525108275,-1313.8103302224933,0.4674020892839683,-0.29202426458634095,-0.3649473139506926
2019-08-12 04:00:00,-55.908,4.6268,40,2019,8,12,4,0,-1.2,990.3,2.8,14.0,0,44,58,7, 282706100AF72646FFFB41FFC000A6771C2BFC76FF,ISVP3,-838.2724076096453,-1157.9366295791433,0.39708795977647404,-0.23285344655823478,-0.32164906377198427
2019-08-12 03:00:00,-55.92,4.6158,40,2019,8,12,3,0,-1.2,988.8,2.4,14.0,0,44,58,9, 2827060C0AD92645FFFB427FC000A6681C2B8E76FF,ISVP3,-687.9499758761847,-1336.0831724128852,0.4174431110898436,-0.1910972155211624,-0.3711342145591348
2019-08-12 02:00:00,-55.935,4.6048,40,2019,8,12,2,0,-1.2,987.9,2.0,14.0,0,44,42,8, 282706080AC72644FFFB423FC000A6555C2B2056FF,ISVP3,-687.7375353558904,-1670.1076502280143,0.5017133053938507,-0.1910382042655251,-0.463918791730004
2019-08-12 01:00:00,-55.9518,4.5918,40,2019,8,12,1,0,-1.3,987.5,2.2,14.0,0,44,30,7, 282706040ABF25C57FFB41FFC000A6405C2A9E3EFF,ISVP3,-812.4668399542146,-1870.5254278268042,0.566487426865954,-0.22568523332061516,-0.5195903966185567
2019-08-12 00:00:00,-55.9696,4.5708,40,2019,8,12,0,0,-1.3,986.4,1.9,14.0,0,40,30,11, 282706000AA925C4BFFB42FFC000A62A1C29CC3EBF,ISVP3,-1311.8784352817288,-1981.8718280180487,0.660202513569527,-0.36441067646714687,-0.5505199522272357
2019-08-11 23:00:00,-55.9906,4.5436,40,2019,8,11,23,0,-1.3,985.8,1.7,14.0,0,44,52,7, 282705DC0A9D25C43FFB41FFC000A60FDC28BC6AFF,ISVP3,-1698.415279734407,-2338.170800638415,0.8027564950751208,-0.4717820221484464,-0.6494918890662265
2019-08-11 22:00:00,-56.0116,4.5118,40,2019,8,11,22,0,-1.7,985.3,1.2,14.0,0,44,44,7, 282705D80A9323C2FFFB41FFC000A5F59C277E5AFF,ISVP3,-1984.5716650366594,-2338.178817438181,0.8519044060069159,-0.5512699069546276,-0.6494941159550502
2019-08-11 21:00:00,-56.0308,4.48,40,2019,8,11,21,0,-1.7,984.5,0.6,14.0,0,40,34,7, 282705D40A8323C17FFB41FFC000A5DD9C264046BF,ISVP3,-1983.4957894719396,-2137.7705037678493,0.8100601197792967,-0.5509710526310944,-0.5938251399355137
2019-08-11 20:00:00,-56.0474,4.4478,40,2019,8,11,20,0,-1.8,984.2,0.4,14.0,0,44,28,8, 282705D00A7D2340FFFB423FC000A5C8DC24FE3AFF,ISVP3,-2007.4491519995806,-1848.2861467239911,0.7579829154783583,-0.557624764444328,-0.513412818534442
2019-08-11 19:00:00,-56.0608,4.4196,40,2019,8,11,19,0,-1.8,984.0,0.7,14.0,0,44,36,9, 282705CC0A792341BFFB427FC000A5B81C23E44AFF,ISVP3,-1757.3220721547427,-1491.9936731479497,0.6403501396802853,-0.4881450200429841,-0.4144426869855416
2019-08-11 18:00:00,-56.0702,4.39,40,2019,8,11,18,0,-2.0,983.9,0.7,14.0,0,44,24,11, 282705C80A772241BFFB42FFC000A5AC5C22BC32FF,ISVP3,-1843.9255900573814,-1046.6243736000379,0.5889599119305793,-0.512201552793717,-0.2907289926666772
2019-08-11 17:00:00,-56.0768,4.3636,40,2019,8,11,17,0,-2.3,983.8,1.1,14.0,0,44,34,12, 282705C40A7520C2BFFB433FC000A5A41C21B446FF,ISVP3,-1644.1821742960888,-734.8648806770975,0.5002593012139283,-0.45671727063780243,-0.20412913352141598
2019-08-11 16:00:00,-56.0808,4.3424,40,2019,8,11,16,0,-2.2,983.3,1.1,14.0,0,44,20,7, 282705C00A6B2142BFFB41FFC000A59F1C20E02AFF,ISVP3,-1320.1024963607456,-445.3730398890682,0.3870021438951827,-0.3666951378779849,-0.12371473330251895
2019-08-11 15:00:00,-56.0844,4.3308,40,2019,8,11,15,0,-2.1,983.2,1.3,14.0,0,44,24,10, 282705BC0A6921C33FFB42BFC000A59A9C206C32FF,ISVP3,-722.2454127318002,-400.83598427228196,0.22944981203360687,-0.2006237257588334,-0.11134332896452277
2019-08-11 14:00:00,-56.0882,4.3236,40,2019,8,11,14,0,-1.9,982.7,0.8,14.0,0,44,30,7, 282705B80A5F22C1FFFB41FFC000A595DC20243EFF,ISVP3,-448.24845687304975,-423.1049053247556,0.17122120376052205,-0.12451346024251382,-0.11752914036798766
2019-08-11 13:00:00,-56.0934,4.3172,40,2019,8,11,13,0,-1.8,982.3,0.8,14.0,0,44,40,11, 282705B40A572341FFFB42FFC000A58F5C1FE452FF,ISVP3,-398.40385168255807,-578.9860847208824,0.19522670332077932,-0.11066773657848836,-0.1608294679780229
2019-08-11 12:00:00,-56.1018,4.3166,40,2019,8,11,12,0,-1.8,981.9,1.1,14.0,0,44,42,7, 282705B00A4F2342BFFB41FFC000A584DC1FDE56FF,ISVP3,-37.34532918066143,-935.2862506488544,0.26000876116892496,-0.01037370255018373,-0.25980173629134845
2019-08-11 11:00:00,-56.1148,4.3136,40,2019,8,11,11,0,-1.8,981.8,1.2,14.0,0,44,34,9, 282705AC0A4D2342FFFB427FC000A5749C1FC046FF,ISVP3,-186.6860001089285,-1447.4693411780586,0.4054051429871425,-0.05185722225248014,-0.4020748169939052
2019-08-11 10:00:00,-56.13,4.3052,40,2019,8,11,10,0,-1.7,981.4,1.5,14.0,0,44,24,7, 282705A80A4523C3BFFB41FFC000A5619C1F6C32FF,ISVP3,-522.5446458990378,-1692.4295805158465,0.49201735703810173,-0.14515129052751052,-0.4701193279210685
2019-08-11 09:00:00,-56.145,4.2928,40,2019,8,11,9,0,-1.7,980.9,1.5,14.0,0,48,24,7, 282705A40A3B23C3BFFB41FFC000A54EDC1EF0333F,ISVP3,-771.0713348377191,-1670.1648797408081,0.5109904544275297,-0.2141864818993664,-0.46393468881689115
2019-08-11 08:00:00,-56.16,4.2794,40,2019,8,11,8,0,-1.7,980.6,1.8,14.0,0,44,24,8, 282705A00A3523C47FFB423FC000A53C1C1E6A32FF,ISVP3,-832.9301545735658,-1670.168961158512,0.5184286712083024,-0.23136948738154606,-0.46393582254403115
2019-08-11 07:00:00,-56.1756,4.2652,40,2019,8,11,7,0,-1.6,979.9,1.6,14.0,0,48,30,7, 2827059C0A272443FFFB41FFC000A5289C1DDC3F3F,ISVP3,-882.3135500470293,-1736.980048250217,0.5411733429175549,-0.2450870972352859,-0.48249445784728245
2019-08-11 06:00:00,-56.1876,4.2492,40,2019,8,11,6,0,-1.7,979.4,1.3,14.0,0,48,24,7, 282705980A1D23C33FFB41FFC000A5199C1D3C333F,ISVP3,-993.7531896864605,-1336.1415013350022,0.4625495897340083,-0.27604255269068345,-0.3711504170375006
2019-08-11 05:00:00,-56.195,4.2356,40,2019,8,11,5,0,-1.6,978.8,0.8,14.0,0,44,30,7, 282705940A112441FFFB41FFC000A5105C1CB43EFF,ISVP3,-844.4267192721179,-823.9552271336443,0.32772583163491537,-0.2345629775755883,-0.22887645198156784
2019-08-11 04:00:00,-56.2008,4.2202,40,2019,8,11,4,0,-1.6,978.2,0.7,14.0,0,44,30,7, 282705900A052441BFFB41FFC000A5091C1C1A3EFF,ISVP3,-956.0050649125541,-645.8034394946034,0.3204703052683025,-0.2655569624757095,-0.1793898443040565
2019-08-11 03:00:00,-56.2032,4.2078,40,2019,8,11,3,0,-1.6,978.0,0.8,14.0,0,44,30,9, 2827058C0A012441FFFB427FC000A5061C1B9E3EFF,ISVP3,-769.6541726142341,-267.22918780277803,0.22631286798535952,-0.21379282572617614,-0.07423032994521613
2019-08-11 02:00:00,-56.2026,4.1974,40,2019,8,11,2,0,-1.6,978.0,1.2,14.0,0,48,28,10, 282705880A012442FFFB42BFC000A506DC1B363B3F,ISVP3,-645.4760945013337,66.80730673844076,0.18025671953844247,-0.17929891513925936,0.018557585205122434
2019-08-11 01:00:00,-56.1994,4.1878,40,2019,8,11,1,0,-1.5,977.6,1.0,14.0,0,44,24,10, 2827058409F924C27FFB42BFC000A50ADC1AD632FF,ISVP3,-595.833389398051,356.3055257359094,0.19284482015298965,-0.16550927483279196,0.09897375714886372
2019-08-11 01:00:00,-56.1994,4.1878,40,2019,8,11,1,0,-1.5,977.6,1.0,14.0,0,44,24,10, 2827058409F924C27FFB42BFC000A50ADC1AD632FF,ISVP3,0.0,0.0,,,
2019-08-11 00:00:00,-56.1958,4.1806,40,2019,8,11,0,0,-1.5,977.2,1.3,14.0,0,44,34,7, 2827058009F124C33FFB41FFC000A50F5C1A8E46FF,ISVP3,-446.9122496989781,400.8434945927308,0.16676063695512372,-0.12414229158304947,0.11134541516464744
2019-08-10 23:00:00,-56.1916,4.179,40,2019,8,10,23,0,-1.5,976.8,1.2,14.0,0,40,24,21, 2827055C09E924C2FFFB457FC000A5149C1A7E32BF,ISVP3,-99.32313480778362,467.6504467765519,0.13280044712291378,-0.027589759668828782,0.12990290188237552
2019-08-10 22:00:00,-56.1876,4.1794,40,2019,8,10,22,0,-1.5,976.5,1.2,14.0,0,48,24,9, 2827055809E324C2FFFB427FC000A5199C1A82333F,ISVP3,24.833496514152934,445.3810805869411,0.12390913184578846,0.006898193476153593,0.12371696682970586
2019-08-10 21:00:00,-56.1854,4.1826,40,2019,8,10,21,0,-1.5,975.9,1.0,14.0,0,44,28,8, 2827055409D724C27FFB423FC000A51C5C1AA23AFF,ISVP3,198.6886401329539,244.9594706860534,0.08761338244637047,0.05519128892582053,0.06804429741279261
2019-08-10 20:00:00,-56.1862,4.1854,40,2019,8,10,20,0,-1.5,975.5,1.1,14.0,0,40,24,8, 2827055009CF24C2BFFB423FC000A51B5C1ABE32BF,ISVP3,173.86250624744108,-89.07616100559882,0.054264678803038896,0.04829514062428919,-0.024743378057110785
2019-08-10 19:00:00,-56.1894,4.1866,40,2019,8,10,19,0,-1.4,975.4,1.7,14.0,0,40,22,20, 2827054C09CD25443FFB453FC000A5175C1ACA2EBF,ISVP3,74.5109526487125,-356.3047600503258,0.10111453142075935,0.020697486846864583,-0.09897354445842384
2019-08-10 18:00:00,-56.1938,4.1826,40,2019,8,10,18,0,-1.4,974.9,1.9,14.0,0,44,24,10, 2827054809C32544BFFB42BFC000A511DC1AA232FF,ISVP3,-248.34917453439695,-489.9193481730363,0.1525751889643796,-0.06898588181511027,-0.13608870782584342
2019-08-10 17:00:00,-56.1974,4.1754,40,2019,8,10,17,0,-1.4,974.4,2.2,14.0,0,44,30,7, 2827054409B925457FFB41FFC000A50D5C1A5A3EFF,ISVP3,-446.9773594166994,-400.84336408206684,0.1667740770463814,-0.12416037761574984,-0.11134537891168524
2019-08-10 16:00:00,-56.2012,4.1666,40,2019,8,10,16,0,-1.5,973.7,2.2,14.0,0,44,28,8, 2827054009AB24C57FFB423FC000A5089C1A023AFF,ISVP3,-546.2545043575024,-423.11269471948424,0.19193184875131067,-0.15173736232152843,-0.11753130408874563
2019-08-10 15:00:00,-56.2056,4.1514,40,2019,8,10,15,0,-1.3,972.9,2.4,14.0,0,48,24,10, 2827053C099B25C5FFFB42BFC000A5031C196A333F,ISVP3,-943.4372310184101,-489.92028928639337,0.2952943314485728,-0.26206589750511394,-0.13608896924622038
2019-08-10 14:00:00,-56.205,4.1296,40,2019,8,10,14,0,-1.3,972.2,3.9,14.0,0,44,28,7, 28270538098D25C9BFFB41FFC000A503DC18903AFF,ISVP3,-1352.9326983188269,66.80733283796314,0.37627254309862446,-0.37581463842189633,0.018557592454989762
2019-08-10 13:00:00,-56.1994,4.1066,40,2019,8,10,13,0,-1.3,971.5,3.1,14.0,0,44,30,8, 28270534097F25C7BFFB423FC000A50ADC17AA3EFF,ISVP3,-1427.4283440594895,623.534791836782,0.4326871351781974,-0.3965078733498582,0.17320410884355056
2019-08-10 12:00:00,-56.1922,4.0812,40,2019,8,10,12,0,-1.3,970.5,0.5,14.0,0,44,24,21, 28270530096B25C13FFB457FC000A513DC16AC32FF,ISVP3,-1576.607094906201,801.6867542642548,0.49131277154254016,-0.43794641525172245,0.2226907650734041
2019-08-10 11:00:00,-56.1846,4.0442,40,2019,8,10,11,0,-1.2,968.3,-3.3,14.0,0,44,24,7, 2827052C093F2637BFFB41FFC000A51D5C153A32FF,ISVP3,-2297.062552901848,846.2238877814486,0.6799936024683116,-0.6380729313616245,0.2350621910504024
2019-08-10 10:00:00,-56.1734,4.0344,40,2019,8,10,10,0,-1.4,968.4,-4.5,14.0,0,44,24,10, 2827052809412534BFFB42BFC000A52B5C14D832FF,ISVP3,-608.5314298783259,1247.0648732848933,0.3854492027639041,-0.16903650829953495,0.3464069092458037
2019-08-10 09:00:00,-56.1598,4.0566,40,2019,8,10,9,0,-1.5,970.0,-4.3,14.0,0,48,22,7, 28270524096124B53FFB41FFC000A53C5C15B62F3F,ISVP3,1378.911395193479,1514.2900025356532,0.5689002038516309,0.3830309431092997,0.42063611181545923
2019-08-10 08:00:00,-56.1472,4.0802,40,2019,8,10,8,0,-1.4,971.6,-3.6,14.0,0,44,24,8, 2827052009812536FFFB423FC000A54C1C16A232FF,ISVP3,1466.3878803680584,1402.9421559168482,0.5637274063071902,0.4073299667689051,0.3897061544213467
2019-08-10 07:00:00,-56.135,4.102,40,2019,8,10,7,0,-1.4,972.9,-3.4,14.0,0,44,24,10, 2827051C099B25377FFB42BFC000A55B5C177C32FF,ISVP3,1354.9880712375175,1358.401565621939,0.5329604806852288,0.37638557534375483,0.3773337682283164
2019-08-10 06:00:00,-56.1234,4.1268,40,2019,8,10,6,0,-2.0,974.3,-3.1,14.0,0,44,30,8, 2827051809B722383FFB423FC000A569DC18743EFF,ISVP3,1541.9425774319554,1291.5924269083328,0.5587269141628242,0.42831738261998764,0.35877567414120354
2019-08-10 05:00:00,-56.1146,4.151,40,2019,8,10,5,0,-3.0,975.1,-3.8,14.0,0,44,30,8, 2827051409C71D367FFB423FC000A574DC19663EFF,ISVP3,1505.0904666364127,979.8271089681557,0.4988689735746502,0.4180806851767813,0.2721741969355988
2019-08-10 04:00:00,-56.1072,4.171,40,2019,8,10,4,0,-2.9,976.3,-4.0,14.0,0,44,26,10, 2827051009DF1DB5FFFB42BFC000A57E1C1A2E36FF,ISVP3,1244.1603682449722,823.9444357054634,0.4145147630844135,0.34560010229027005,0.22887345436262874
2019-08-10 03:00:00,-56.098,4.1894,40,2019,8,10,3,0,-3.0,977.4,-3.4,14.0,0,44,30,10, 2827050C09F51D377FFB42BFC000A5899C1AE63EFF,ISVP3,1144.8471903794032,1024.36196661039,0.4267296437858648,0.3180131084387231,0.28454499072510836
2019-08-10 02:00:00,-56.0892,4.209,40,2019,8,10,2,0,-3.2,978.9,-2.8,14.0,0,44,30,15, 282705080A131C38FFFB43FFC000A5949C1BAA3EFF,ISVP3,1219.801997524771,979.8230521995217,0.4346108418539766,0.33883388820132526,0.2721730700554227
2019-08-10 01:00:00,-56.079,4.2242,40,2019,8,10,1,0,-3.3,980.3,-2.2,14.0,0,44,28,9, 282705040A2F1BBA7FFB427FC000A5A15C1C423AFF,ISVP3,946.1846322650016,1135.7022332050462,0.4106120207037334,0.262829064518056,0.3154728425569573
2019-08-10 00:00:00,-56.0668,4.2414,40,2019,8,10,0,0,-3.3,980.8,-2.2,14.0,0,44,24,7, 282705000A391BBA7FFB41FFC000A5B09C1CEE32FF,ISVP3,1070.965536203182,1358.3864646868892,0.4804978262675098,0.2974904267231061,0.3773295735241359
2019-08-09 23:00:00,-56.0564,4.2614,40,2019,8,9,23,0,-3.3,981.6,-2.1,14.0,0,44,30,9, 282704DC0A491BBABFFB427FC000A5BD9C1DB63EFF,ISVP3,1245.7022006373377,1157.9666554849487,0.47243955357427325,0.34602838906592714,0.3216574043013746
2019-08-09 22:00:00,-56.0484,4.2798,40,2019,8,9,22,0,-3.4,982.5,-1.2,14.0,0,48,34,9, 282704D80A5B1B3CFFFB427FC000A5C79C1E6E473F,ISVP3,1146.3545428649784,890.742244425384,0.403261250441127,0.318431817462494,0.24742840122927334
2019-08-09 21:00:00,-56.0414,4.2922,40,2019,8,9,21,0,-3.4,983.1,-1.2,14.0,0,44,24,11, 282704D40A671B3CFFFB42FFC000A5D05C1EEA32FF,ISVP3,772.7031965165872,779.3985102606302,0.30486440363995765,0.21463977681016314,0.2164995861835084
2019-08-09 20:00:00,-56.0344,4.303,40,2019,8,9,20,0,-3.4,983.7,-0.9,14.0,0,44,24,7, 282704D00A731B3DBFFB41FFC000A5D91C1F5632FF,ISVP3,673.1214193442188,779.3976201312565,0.2860643294340553,0.18697817204006079,0.21649933892534903
2019-08-09 19:00:00,-56.0286,4.3164,40,2019,8,9,19,0,-3.4,983.8,-1.1,14.0,0,44,24,10, 282704CC0A751B3D3FFB42BFC000A5E05C1FDC32FF,ISVP3,835.3203531200344,645.7859251578185,0.29328907934651927,0.23203343142223176,0.17938497921050514
2019-08-09 18:00:00,-56.0242,4.3318,40,2019,8,9,18,0,-3.4,984.2,0.2,14.0,0,44,24,7, 282704C80A7D1B407FFB41FFC000A5E5DC207632FF,ISVP3,960.1389855757695,489.90615619964007,0.29941750465097683,0.2667052737710471,0.1360850433887889
2019-08-09 17:00:00,-56.0226,4.345,40,2019,8,9,17,0,-3.4,984.7,1.2,14.0,0,44,24,7, 282704C40A871B42FFFB41FFC000A5E7DC20FA32FF,ISVP3,823.0698732569471,178.1476059480323,0.23392461223759883,0.22863052034915196,0.049485446096675635
2019-08-09 16:00:00,-56.0218,4.3562,40,2019,8,9,16,0,-3.3,984.9,1.6,14.0,0,48,24,7, 282704C00A8B1BC3FFFB41FFC000A5E8DC216A333F,ISVP3,698.3911951377896,89.07378552968085,0.19556904954914753,0.19399755420494155,0.024742718202689123
2019-08-09 15:00:00,-56.0232,4.3704,40,2019,8,9,15,0,-3.2,984.0,1.1,14.0,0,44,24,10, 282704BC0A791C42BFFB42BFC000A5E71C21F832FF,ISVP3,885.4785710894236,-155.87913230916925,0.2497484233795233,0.2459662697470621,-0.04329975897476924
2019-08-09 14:00:00,-56.0274,4.384,40,2019,8,9,14,0,-3.2,983.5,1.6,14.0,0,44,30,10, 282704B80A6F1C43FFFB42BFC000A5E1DC22803EFF,ISVP3,848.0333010104337,-467.6376106092972,0.2690067198319395,0.23556480583623157,-0.12989933628036035
2019-08-09 13:00:00,-56.034,4.3956,40,2019,8,9,13,0,-3.2,983.3,2.2,14.0,0,48,30,7, 282704B40A6B1C457FFB41FFC000A5D99C22F43F3F,ISVP3,723.2440075533216,-734.8597499382386,0.2864077139169486,0.200901113209256,-0.20412770831617738
2019-08-09 12:00:00,-56.0422,4.4054,40,2019,8,9,12,0,-3.4,982.8,2.9,14.0,0,44,24,10, 282704B00A611B473FFB42BFC000A5CF5C235632FF,ISVP3,610.9122482452754,-913.0086705182894,0.3051510716095389,0.1696978467347987,-0.2536135195884137
2019-08-09 11:00:00,-56.053,4.4112,40,2019,8,9,11,0,-3.3,981.9,3.1,14.0,0,44,24,7, 282704AC0A4F1BC7BFFB41FFC000A5C1DC239032FF,ISVP3,361.48365385802816,-1202.5010883607508,0.34879414180525625,0.10041212607167449,-0.33402808010020857
2019-08-09 10:00:00,-56.0652,4.4166,40,2019,8,9,10,0,-3.4,981.1,3.6,14.0,0,44,24,7, 282704A80A3F1B48FFFB41FFC000A5B29C23C632FF,ISVP3,336.45973672765365,-1358.3834073217874,0.3887311818840634,0.0934610379799038,-0.3773287242560521
2019-08-09 09:00:00,-56.0772,4.4212,40,2019,8,9,9,0,-3.4,980.0,3.5,14.0,0,44,24,7, 282704A40A291B48BFFB41FFC000A5A39C23F432FF,ISVP3,286.5233737808564,-1336.1174636923138,0.3795816329703699,0.07958982605023789,-0.3711437399145316
2019-08-09 08:00:00,-56.0896,4.4256,40,2019,8,9,8,0,-3.4,978.8,4.0,14.0,0,48,24,21, 282704A00A111B49FFFB457FC000A5941C2420333F,ISVP3,273.98069995323294,-1380.6574592458983,0.3909943445209818,0.07610574998700916,-0.3835159609016384
2019-08-09 07:00:00,-56.1026,4.4272,40,2019,8,9,7,0,-3.4,977.5,4.3,14.0,0,44,24,8, 2827049C09F71B4ABFFB423FC000A583DC243032FF,ISVP3,99.5973503694958,-1447.466462505972,0.4030247128370927,0.02766593065819328,-0.40207401736277
2019-08-09 06:00:00,-56.1142,4.428,40,2019,8,9,6,0,-3.4,976.5,4.5,14.0,0,44,26,7, 2827049809E31B4B3FFB41FFC000A5755C243836FF,ISVP3,49.78190103573986,-1291.5880485690054,0.3590408524244099,0.013828305843261071,-0.35877445793583485
