time,latitude (deg),longitude (deg),drift_speed (m/s),temperature_surface (degC),barometric_pressure (hPa),barometric_pressure_tendency (hPa),battery_voltage (V),GPS_signal_to_noise_ratio (),GPS_time_since_last_fix (min),Unit_ID,drift_x (m),drift_y (m),drift (m),delta_t (s),U (m/s),u (m/s),v (m/s),x (km),y (km),distance (km)
2015-12-28 12:00:00,-70.6774,-11.8934,,-1.2,981.4,-0.1,15.4,48.0,0,2015P21,81.20252196359027,2075.212834734768,2076.800943523755,3600.0,0.5768891509788209,0.022556256100997298,0.5764480096485467,23.43942718913392,15.865196135721531,28.303907775775837
2015-12-28 13:00:00,-70.6774,-11.8934,,-0.5,981.5,-0.2,15.4,48.0,60,2015P21,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,23.43942718913392,15.865196135721531,28.303907775775837
2015-12-28 14:00:00,-70.6774,-11.8934,0.192,-0.4,981.5,0.1,15.4,48.0,120,2015P21,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,23.43942718913392,15.865196135721531,28.303907775775837
2015-12-28 15:00:00,-70.6694,-11.9,,-0.1,981.2,-0.3,15.4,48.0,0,2015P21,-243.83316056079758,892.5633532403422,925.2696632532115,3600.0,0.2570193509036699,-0.06773143348911044,0.24793426478898395,23.68498085901675,14.972632782481195,28.02067184653181
2015-12-28 16:00:00,-70.6694,-11.9,,-0.1,981.0,-0.4,15.4,48.0,60,2015P21,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,23.68498085901675,14.972632782481195,28.02067184653181
2015-12-28 17:00:00,-70.6694,-11.9,0.086,0.3,981.2,-0.3,15.4,48.0,120,2015P21,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,23.68498085901675,14.972632782481195,28.02067184653181
2015-12-28 18:00:00,-70.6744,-11.884,,-0.0,981.2,0.0,15.4,48.0,0,2015P21,591.3458956328332,-557.8520036275195,812.95069114494,3600.0,0.22581963642915,0.1642627487868981,-0.1549588898965332,23.08969911590691,15.530484786109124,27.826788585007062
2015-12-28 19:00:00,-70.6744,-11.884,,-1.3,981.3,0.3,15.4,48.0,60,2015P21,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,23.08969911590691,15.530484786109124,27.826788585007062
2015-12-28 20:00:00,-70.6744,-11.884,0.075,-1.8,981.4,0.3,15.4,48.0,120,2015P21,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,23.08969911590691,15.530484786109124,27.826788585007062
2015-12-28 21:00:00,-70.6748,-11.8608,,-2.2,981.4,0.2,15.4,48.0,0,2015P21,857.238393589821,-44.62817355990874,858.3992878140978,3600.0,0.23844424661502717,0.23812177599717252,-0.012396714877752428,22.226539880357162,15.575112959668942,27.14043512472773
2015-12-28 22:00:00,-70.6748,-11.8608,,-2.6,981.6,0.2,15.4,48.0,60,2015P21,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,22.226539880357162,15.575112959668942,27.14043512472773
2015-12-28 23:00:00,-70.6748,-11.8608,0.079,-3.0,981.7,0.2,15.2,48.0,120,2015P21,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,22.226539880357162,15.575112959668942,27.14043512472773
2015-12-29 00:00:00,-70.6636,-11.863,,-3.2,981.7,0.3,15.2,48.0,0,2015P21,-81.28823111309396,1249.5881165085164,1252.2293070507483,3600.0,0.3478414741807634,-0.022580064198081656,0.3471078101412545,22.30839122242775,14.325524843160371,26.511978065864806
2015-12-29 01:00:00,-70.6636,-11.863,,-3.3,981.8,0.3,15.2,48.0,60,2015P21,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,22.30839122242775,14.325524843160371,26.511978065864806
2015-12-29 02:00:00,-70.6636,-11.863,0.116,-3.1,982.1,0.4,15.2,48.0,120,2015P21,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,22.30839122242775,14.325524843160371,26.511978065864806
2015-12-29 03:00:00,-70.6598,-11.8644,,-3.3,982.3,0.6,15.2,44.0,0,2015P21,-51.75768617832809,423.9670463933241,427.1146385995373,3600.0,0.11864295516653812,-0.014377135049535581,0.11776862399814558,22.360478436304934,13.901557796766582,26.32953294453397
2015-12-29 04:00:00,-70.6598,-11.8644,,-3.7,982.5,0.7,15.2,44.0,60,2015P21,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,22.360478436304934,13.901557796766582,26.32953294453397
2015-12-29 05:00:00,-70.6598,-11.8644,0.04,-3.5,983.1,1.0,15.2,44.0,120,2015P21,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,22.360478436304934,13.901557796766582,26.32953294453397
2015-12-29 06:00:00,-70.661,-11.8532,,-3.2,983.5,1.2,15.2,48.0,0,2015P21,414.139688736289,-133.88431126261207,435.24325450126656,3600.0,0.1209009040281296,0.11503880242674694,-0.037190086461836684,21.943780642792564,14.03544210802947,26.048476808958416
2015-12-29 07:00:00,-70.661,-11.8532,,-3.2,984.1,1.5,15.2,48.0,60,2015P21,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,21.943780642792564,14.03544210802947,26.048476808958416
2015-12-29 08:00:00,-70.661,-11.8532,0.04,-2.5,984.6,1.5,15.2,48.0,120,2015P21,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,21.943780642792564,14.03544210802947,26.048476808958416
2015-12-29 09:00:00,-70.6572,-11.8486,,-2.3,984.9,1.5,15.2,48.0,0,2015P21,170.08294426133787,423.9669249339205,456.8108595102901,3600.0,0.12689190541952503,0.04724526229481608,0.11776859025942236,21.77263685198485,13.611475183095752,25.677226722300837
2015-12-29 10:00:00,-70.6572,-11.8486,,-1.9,985.5,1.4,15.2,48.0,60,2015P21,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,21.77263685198485,13.611475183095752,25.677226722300837
2015-12-29 11:00:00,-70.6572,-11.8486,0.042,-1.8,986.0,1.5,15.2,48.0,120,2015P21,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,21.77263685198485,13.611475183095752,25.677226722300837
2015-12-29 12:00:00,-70.6496,-11.8476,,-2.3,986.8,1.8,15.2,48.0,0,2015P21,36.98153512830429,847.9333172108647,848.739385427981,3600.0,0.2357609403966614,0.010272648646751191,0.23553703255857353,21.735431675934564,12.763541865885323,25.205891991782934
2015-12-29 13:00:00,-70.6496,-11.8476,,-1.7,987.3,1.8,15.2,48.0,60,2015P21,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,21.735431675934564,12.763541865885323,25.205891991782934
2015-12-29 14:00:00,-70.6496,-11.8476,0.079,-1.2,987.6,1.5,15.2,48.0,120,2015P21,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,21.735431675934564,12.763541865885323,25.205891991782934
2015-12-29 15:00:00,-70.6424,-11.8378,,-1.2,988.0,1.2,15.2,48.0,0,2015P21,362.55588658763423,803.30459258451,881.3314015548925,3600.0,0.24481427820969237,0.10070996849656506,0.22314016460680836,21.370820873163225,11.960237273300958,24.48998285884428
2015-12-29 16:00:00,-70.6424,-11.8378,,-0.8,988.2,0.9,15.2,48.0,60,2015P21,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,21.370820873163225,11.960237273300958,24.48998285884428
2015-12-29 17:00:00,-70.6424,-11.8378,0.082,-1.1,988.5,0.9,15.2,48.0,120,2015P21,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,21.370820873163225,11.960237273300958,24.48998285884428
2015-12-29 18:00:00,-70.6398,-11.8318,,-0.5,988.7,0.7,15.2,48.0,0,2015P21,222.0523599912921,290.08205725780584,365.31472803683033,3600.0,0.10147631334356398,0.06168121110869225,0.0805783492382794,21.147589700697562,11.670155216042728,24.153945286755512
2015-12-29 19:00:00,-70.6398,-11.8318,,0.2,989.2,1.0,15.2,48.0,60,2015P21,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,21.147589700697562,11.670155216042728,24.153945286755512
2015-12-29 20:00:00,-70.6398,-11.8318,0.034,-0.8,989.5,1.0,15.2,48.0,120,2015P21,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,21.147589700697562,11.670155216042728,24.153945286755512
2015-12-29 21:00:00,-70.64,-11.838,,-1.4,989.7,0.9,15.2,48.0,0,2015P21,-229.4837204539645,-22.314001452427956,230.56602658286906,3600.0,0.0640461184952414,-0.06374547790387904,-0.0061983337367855435,21.378261911351427,11.692469217494892,24.36686107713517
2015-12-29 22:00:00,-70.64,-11.838,,-2.2,990.0,0.8,15.2,48.0,60,2015P21,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,21.378261911351427,11.692469217494892,24.36686107713517
2015-12-29 23:00:00,-70.64,-11.838,0.021,-3.0,990.2,0.7,15.2,48.0,120,2015P21,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,21.378261911351427,11.692469217494892,24.36686107713517
2015-12-30 00:00:00,-70.6404,-11.8552,,-3.6,990.2,0.5,15.2,48.0,0,2015P21,-636.6259350836199,-44.62800437980457,638.1882480867359,3600.0,0.17727451335742664,-0.17684053752322773,-0.012396667883279047,22.01819097683174,11.737097221874516,24.951155987007276
2015-12-30 01:00:00,-70.6404,-11.8552,,-4.2,990.5,0.5,15.2,48.0,60,2015P21,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,22.01819097683174,11.737097221874516,24.951155987007276
2015-12-30 02:00:00,-70.6404,-11.8552,0.059,-4.9,990.6,0.3,15.2,48.0,120,2015P21,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,22.01819097683174,11.737097221874516,24.951155987007276
2015-12-30 03:00:00,-70.6428,-11.8664,,-4.6,990.7,0.5,15.2,44.0,0,2015P21,-414.53889085461265,-267.7680676162647,493.4999798033643,3600.0,0.13708332772315673,-0.11514969190405906,-0.07438001878229575,22.434888736695235,12.004865289490647,25.444862413593675
2015-12-30 04:00:00,-70.6428,-11.8664,,-4.3,990.8,0.3,15.2,44.0,60,2015P21,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,22.434888736695235,12.004865289490647,25.444862413593675
2015-12-30 05:00:00,-70.6428,-11.8664,0.046,-5.1,990.7,0.1,15.2,44.0,120,2015P21,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,22.434888736695235,12.004865289490647,25.444862413593675
2015-12-30 06:00:00,-70.651,-11.8722,,-4.2,990.8,0.0,15.2,48.0,0,2015P21,-214.64635239600153,-914.8747656650763,939.7174540507572,3600.0,0.26103262612521033,-0.059623986776667096,-0.2541318793514101,22.650678573399425,12.91974005515598,26.07629043649149
2015-12-30 07:00:00,-70.651,-11.8722,,-3.1,990.8,0.0,15.2,48.0,60,2015P21,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,22.650678573399425,12.91974005515598,26.07629043649149
2015-12-30 08:00:00,-70.651,-11.8722,0.087,-2.4,990.7,0.0,15.2,48.0,120,2015P21,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,22.650678573399425,12.91974005515598,26.07629043649149
2015-12-30 09:00:00,-70.6576,-11.8766,,-2.3,990.4,-0.4,15.2,48.0,0,2015P21,-162.76887651920157,-736.3632169409822,754.1382462300895,3600.0,0.20948284617502486,-0.045213576810889326,-0.20454533803916172,22.814381173757123,13.656103272096807,26.589192257751204
2015-12-30 10:00:00,-70.6576,-11.8766,,-2.3,989.9,-0.9,15.2,48.0,60,2015P21,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,22.814381173757123,13.656103272096807,26.589192257751204
2015-12-30 11:00:00,-70.6576,-11.8766,0.07,-2.0,989.9,-0.8,15.2,48.0,120,2015P21,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,22.814381173757123,13.656103272096807,26.589192257751204
2015-12-30 12:00:00,-70.6568,-11.8816,,-1.8,989.7,-0.7,15.2,48.0,0,2015P21,-184.9040008833705,89.25617603551488,205.31963983788862,3600.0,0.05703323328830239,-0.051362222467602914,0.024793382232087467,23.00040681967429,13.566847096061839,26.703521378246002
2015-12-30 13:00:00,-70.6568,-11.8816,,-1.5,989.4,-0.5,15.2,48.0,60,2015P21,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,23.00040681967429,13.566847096061839,26.703521378246002
2015-12-30 14:00:00,-70.6568,-11.8816,0.019,-1.3,989.1,-0.9,15.2,48.0,120,2015P21,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,23.00040681967429,13.566847096061839,26.703521378246002
2015-12-30 15:00:00,-70.6542,-11.8878,,-0.9,988.6,-1.1,15.2,48.0,0,2015P21,-229.29007432555625,290.0825177679403,369.7591179387014,3600.0,0.10271086609408372,-0.06369168731265451,0.0805784771577612,23.231078566514338,13.276764578293863,26.757344581086524
2015-12-30 16:00:00,-70.6542,-11.8878,,-0.6,988.2,-1.2,15.2,48.0,60,2015P21,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,23.231078566514338,13.276764578293863,26.757344581086524
2015-12-30 17:00:00,-70.6542,-11.8878,0.034,-0.3,987.8,-1.3,15.2,48.0,120,2015P21,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,23.231078566514338,13.276764578293863,26.757344581086524
2015-12-30 18:00:00,-70.6512,-11.896,,-0.2,987.4,-1.2,15.2,48.0,0,2015P21,-303.29378625734296,334.71049412986446,451.68377839255294,3600.0,0.1254677162201536,-0.08424827396037304,0.09297513725829568,23.536160461318776,12.942054084163763,26.859776863897533
2015-12-30 19:00:00,-70.6512,-11.896,,-0.2,987.2,-0.9,15.2,48.0,60,2015P21,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,23.536160461318776,12.942054084163763,26.859776863897533
2015-12-30 20:00:00,-70.6512,-11.896,0.042,-1.0,987.0,-0.8,15.2,48.0,120,2015P21,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,23.536160461318776,12.942054084163763,26.859776863897533
2015-12-30 21:00:00,-70.6456,-11.91,,-1.4,986.6,-0.8,15.2,48.0,0,2015P21,-517.8958253196967,624.7926262199061,811.5305981060338,3600.0,0.22542516614056496,-0.1438599514776935,0.17355350728330723,24.057031740668574,12.317261457943703,27.026944074291503
2015-12-30 22:00:00,-70.6456,-11.91,,-2.2,986.2,-1.0,15.2,48.0,60,2015P21,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,24.057031740668574,12.317261457943703,27.026944074291503
2015-12-30 23:00:00,-70.6456,-11.91,0.075,-2.9,986.1,-0.9,15.2,48.0,120,2015P21,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,24.057031740668574,12.317261457943703,27.026944074291503
2015-12-31 00:00:00,-70.6354,-11.9344,,-3.2,986.0,-0.6,15.2,48.0,0,2015P21,-902.869476309675,1138.014149302754,1452.6697819067408,3600.0,0.4035193838629836,-0.2507970767526875,0.31611504147298725,24.964835203324352,11.179247308640647,27.35358417313702
2015-12-31 01:00:00,-70.6354,-11.9344,,-3.2,985.8,-0.4,15.2,48.0,60,2015P21,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,24.964835203324352,11.179247308640647,27.35358417313702
2015-12-31 02:00:00,-70.6354,-11.9344,0.135,-3.7,985.5,-0.7,15.2,48.0,120,2015P21,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,24.964835203324352,11.179247308640647,27.35358417313702
2015-12-31 03:00:00,-70.625,-11.9584,,-3.6,985.0,-0.9,15.2,48.0,0,2015P21,-888.518074402038,1160.326833918216,1461.4454249303244,3600.0,0.40595706248064567,-0.24681057622278832,0.32231300942172664,25.8577556605981,10.01892047472204,27.7308906326861
2015-12-31 04:00:00,-70.625,-11.9584,,-3.3,984.5,-1.3,15.2,48.0,60,2015P21,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,25.8577556605981,10.01892047472204,27.7308906326861
2015-12-31 05:00:00,-70.625,-11.9584,0.135,-3.1,984.3,-1.2,15.2,48.0,120,2015P21,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,25.8577556605981,10.01892047472204,27.7308906326861
2015-12-31 06:00:00,-70.6276,-11.9712,,-3.4,984.3,-0.7,15.2,48.0,0,2015P21,-474.1208556117351,-290.08158365505807,555.8218337757435,3600.0,0.1543949538265954,-0.13170023766992642,-0.08057821768196058,26.333979494407075,10.309002058377326,28.279922196701325
2015-12-31 07:00:00,-70.6276,-11.9712,,-3.4,984.2,-0.3,15.2,48.0,60,2015P21,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,26.333979494407075,10.309002058377326,28.279922196701325
2015-12-31 08:00:00,-70.6276,-11.9712,0.051,-3.3,984.1,-0.2,15.2,48.0,120,2015P21,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,26.333979494407075,10.309002058377326,28.279922196701325
2015-12-31 09:00:00,-70.6304,-11.9592,,-2.5,984.1,-0.3,15.2,48.0,0,2015P21,444.43098791529843,-312.3956446994204,543.24022480532,3600.0,0.15090006244592225,0.12345305219869401,-0.08677656797206122,25.88751965866852,10.621397703076834,27.981739818046965
2015-12-31 10:00:00,-70.6304,-11.9592,,-1.8,984.1,-0.1,15.2,48.0,60,2015P21,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,25.88751965866852,10.621397703076834,27.981739818046965
2015-12-31 11:00:00,-70.6304,-11.9592,0.05,-1.0,984.0,-0.1,15.2,48.0,120,2015P21,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,25.88751965866852,10.621397703076834,27.981739818046965
2015-12-31 12:00:00,-70.6278,-11.9638,,-0.5,984.0,-0.1,15.2,48.0,0,2015P21,-170.3415513444879,290.0816732791316,336.3980102302445,3600.0,0.09344389173062347,-0.04731709759569108,0.08057824257753655,26.058662625767226,10.331316029797764,28.031945860947896
2015-12-31 13:00:00,-70.6278,-11.9638,,-0.1,983.8,-0.3,15.2,48.0,60,2015P21,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,26.058662625767226,10.331316029797764,28.031945860947896
2015-12-31 14:00:00,-70.6278,-11.9638,0.031,-0.8,983.7,-0.3,15.2,48.0,120,2015P21,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,26.058662625767226,10.331316029797764,28.031945860947896
2015-12-31 15:00:00,-70.63,-11.9764,,-0.4,983.7,-0.2,15.2,48.0,0,2015P21,-466.64790795915405,-245.45371812769295,527.2644476402368,3600.0,0.14646234656673243,-0.12962441887754278,-0.0681815883688036,26.52744534375691,10.576769747925727,28.558246002978667
2015-12-31 16:00:00,-70.63,-11.9764,,-0.1,983.7,-0.1,15.2,48.0,60,2015P21,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,26.52744534375691,10.576769747925727,28.558246002978667
2015-12-31 17:00:00,-70.63,-11.9764,0.049,-0.0,983.7,0.0,15.2,48.0,120,2015P21,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,26.52744534375691,10.576769747925727,28.558246002978667
2015-12-31 18:00:00,-70.6378,-11.9662,,-0.2,984.1,0.4,15.2,48.0,0,2015P21,377.72136949864387,-870.2454806738928,948.6836298836749,3600.0,0.26352323052324306,0.10492260263851219,-0.241734855742748,26.147954593798108,11.447015228599467,28.54382047104269
2015-12-31 19:00:00,-70.6378,-11.9662,,-0.3,984.2,0.5,15.2,48.0,60,2015P21,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,26.147954593798108,11.447015228599467,28.54382047104269
2015-12-31 20:00:00,-70.6378,-11.9662,0.088,-0.7,984.4,0.7,15.2,48.0,120,2015P21,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,26.147954593798108,11.447015228599467,28.54382047104269
2015-12-31 21:00:00,-70.6416,-11.9592,,-1.7,984.6,0.5,15.2,48.0,0,2015P21,259.12024303448396,-423.9660182244862,496.88075527170037,3600.0,0.13802243201991676,0.07197784528735665,-0.11776833839569062,25.88751965866852,11.870981246823945,28.479534227939805
2015-12-31 22:00:00,-70.6416,-11.9592,,-2.9,984.8,0.6,15.2,48.0,60,2015P21,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,25.88751965866852,11.870981246823945,28.479534227939805
2015-12-31 23:00:00,-70.6416,-11.9592,0.046,-3.1,984.6,0.2,15.2,48.0,120,2015P21,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,25.88751965866852,11.870981246823945,28.479534227939805
2016-01-01 00:00:00,-70.642,-11.9742,,-3.1,985.0,0.4,15.2,48.0,0,2015P21,-555.1529449232662,-44.62801225441983,556.9438497144534,3600.0,0.15470662492068152,-0.15420915136757393,-0.012396670070672175,26.445594413399363,11.915609259078273,29.00605467644732
2016-01-01 01:00:00,-70.642,-11.9742,,-3.4,985.3,0.6,15.2,48.0,60,2015P21,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,26.445594413399363,11.915609259078273,29.00605467644732
2016-01-01 02:00:00,-70.642,-11.9742,0.052,-4.0,985.6,1.0,15.2,48.0,120,2015P21,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,26.445594413399363,11.915609259078273,29.00605467644732
2016-01-01 03:00:00,-70.6454,-12.004,,-4.5,985.8,0.7,15.2,48.0,0,2015P21,-1102.8819431900317,-379.3381836342358,1166.2958621968705,3600.0,0.323971072832464,-0.30635609533056435,-0.10537171767617662,27.554301722757508,12.294947442712187,30.17292289533469
2016-01-01 04:00:00,-70.6454,-12.004,,-5.5,986.1,0.7,15.2,48.0,60,2015P21,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,27.554301722757508,12.294947442712187,30.17292289533469
2016-01-01 05:00:00,-70.6454,-12.004,0.108,-4.9,986.4,0.7,15.2,48.0,120,2015P21,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,27.554301722757508,12.294947442712187,30.17292289533469
2016-01-01 06:00:00,-70.6564,-12.0186,,-3.0,986.6,0.9,15.2,48.0,0,2015P21,-540.246938898767,-1227.2715682829705,1340.9184379764602,3600.0,0.37247734388235004,-0.1500685941385464,-0.34090876896749184,28.09749329398384,13.522219010995016,31.18203868233734
2016-01-01 07:00:00,-70.6564,-12.0186,,-2.5,986.9,0.8,15.2,48.0,60,2015P21,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,28.09749329398384,13.522219010995016,31.18203868233734
2016-01-01 08:00:00,-70.6564,-12.0186,0.124,-1.6,987.3,0.9,15.2,48.0,120,2015P21,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,28.09749329398384,13.522219010995016,31.18203868233734
2016-01-01 09:00:00,-70.6664,-12.02,,-1.1,987.8,1.2,15.2,48.0,0,2015P21,-51.77620700800175,-1115.702716769259,1116.9034550123126,3600.0,0.3102509597256424,-0.01438227972444493,-0.30991742132479416,28.14958013579808,14.637921727764233,31.72802569227827
2016-01-01 10:00:00,-70.6664,-12.02,,0.8,988.1,1.2,15.2,48.0,60,2015P21,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,28.14958013579808,14.637921727764233,31.72802569227827
2016-01-01 11:00:00,-70.6664,-12.02,0.103,1.2,988.5,1.2,15.2,48.0,120,2015P21,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,28.14958013579808,14.637921727764233,31.72802569227827
2016-01-01 12:00:00,-70.675,-12.0296,,3.3,988.7,0.9,15.2,48.0,0,2015P21,-354.86045729927656,-959.5053194211351,1023.0231679449427,3600.0,0.28417310220692854,-0.09857234924979905,-0.26652925539475975,28.506746950112028,15.597427047185516,32.49483577693532
2016-01-01 13:00:00,-70.675,-12.0296,,3.6,988.9,0.9,15.2,48.0,60,2015P21,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,28.506746950112028,15.597427047185516,32.49483577693532
2016-01-01 14:00:00,-70.675,-12.0296,0.095,3.2,989.4,0.9,15.2,48.0,120,2015P21,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,28.506746950112028,15.597427047185516,32.49483577693532
2016-01-01 15:00:00,-70.6872,-12.0408,,3.2,989.6,0.8,15.2,48.0,0,2015P21,-413.8268780712376,-1361.1602676742334,1422.6770397068963,3600.0,0.39518806658524896,-0.11495191057534378,-0.3781000743539537,28.923441341864347,16.958587314859745,33.52848255993685
2016-01-01 16:00:00,-70.6872,-12.0408,,3.1,989.9,1.0,15.2,48.0,60,2015P21,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,28.923441341864347,16.958587314859745,33.52848255993685
2016-01-01 17:00:00,-70.6872,-12.0408,,3.8,990.2,0.8,15.2,48.0,120,2015P21,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,28.923441341864347,16.958587314859745,33.52848255993685
2016-01-01 18:00:00,-70.7042,-12.0408,,3.2,990.5,0.9,15.2,48.0,0,2015P21,0.0,-1896.7017811246246,1896.7017811246246,3600.0,0.5268616058679513,0.0,-0.5268616058679513,28.923441341864347,18.855289095984297,34.52661851310394
2016-01-01 19:00:00,-70.7042,-12.0408,,1.6,991.0,1.1,15.2,48.0,60,2015P21,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,28.923441341864347,18.855289095984297,34.52661851310394
2016-01-01 20:00:00,-70.7042,-12.0408,0.152,1.3,991.6,1.4,15.2,48.0,120,2015P21,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,28.923441341864347,18.855289095984297,34.52661851310394
2016-01-01 21:00:00,-70.7198,-12.032,,0.1,991.9,1.4,15.2,48.0,0,2015P21,324.6774688447162,-1740.5059310195782,1770.5299643580565,3600.0,0.49181387898834905,0.09018818579019894,-0.4834738697276606,28.59603862598748,20.595795027004048,35.24088815415032
2016-01-01 22:00:00,-70.7198,-12.032,,-0.7,992.3,1.3,15.2,48.0,60,2015P21,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,28.59603862598748,20.595795027004048,35.24088815415032
2016-01-01 23:00:00,-70.7198,-12.032,0.164,-1.4,992.7,1.1,15.2,48.0,120,2015P21,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,28.59603862598748,20.595795027004048,35.24088815415032
2016-01-02 00:00:00,-70.7294,-12.035,,-1.9,992.9,1.0,15.2,48.0,0,2015P21,-110.59948341404731,-1071.0820562464312,1076.777143583823,3600.0,0.2991047621066175,-0.030722078726124254,-0.29752279340178645,28.707653205146844,21.66687708325024,35.96641370900986
2016-01-02 01:00:00,-70.7294,-12.035,,-2.1,993.1,0.8,15.2,48.0,60,2015P21,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,28.707653205146844,21.66687708325024,35.96641370900986
2016-01-02 02:00:00,-70.7294,-12.035,0.1,-2.4,993.2,0.5,15.2,48.0,120,2015P21,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,28.707653205146844,21.66687708325024,35.96641370900986
2016-01-02 03:00:00,-70.7368,-12.046,,-2.6,993.3,0.4,15.2,44.0,0,2015P21,-405.33733289439897,-825.6265226580066,919.759483970835,3600.0,0.25548874554745415,-0.11259370358177749,-0.22934070073833515,29.1169065119003,22.49250360590854,36.792756940525
2016-01-02 04:00:00,-70.7368,-12.046,,-2.8,993.4,0.3,15.2,44.0,60,2015P21,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,29.1169065119003,22.49250360590854,36.792756940525
2016-01-02 05:00:00,-70.7368,-12.046,0.085,-2.8,993.5,0.3,15.2,44.0,120,2015P21,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,29.1169065119003,22.49250360590854,36.792756940525
2016-01-02 06:00:00,-70.7428,-12.0576,,-2.5,993.7,0.4,15.2,48.0,0,2015P21,-427.2888490957251,-669.4274028296302,794.1717750088914,3600.0,0.22060327083580317,-0.11869134697103474,-0.18595205634156395,29.548482467847485,23.16193100873806,37.544478478282684
2016-01-02 07:00:00,-70.7428,-12.0576,,-2.0,994.0,0.7,15.2,48.0,60,2015P21,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,29.548482467847485,23.16193100873806,37.544478478282684
