time,latitude (deg),longitude (deg),drift_speed (m/s),temperature_surface (degC),barometric_pressure (hPa),barometric_pressure_tendency (hPa),submerged_boolean (none),accelometer_variance (),sampling_ratio (s),Unit_ID,drift_x (m),drift_y (m),drift (m),delta_t (s),U (m/s),u (m/s),v (m/s)
2020-12-12 00:00:54,-65.415,-60.4456,0.0,1.1,964.8,-18.6,0.0,4.0,720.0,2019P93,0.0,0.0,0.0,43200.0,0.0,0.0,0.0
2020-12-12 12:00:54,-65.415,-60.4456,0.0,0.9,968.8,-4.7,0.0,5.0,720.0,2019P93,0.0,0.0,0.0,43200.0,0.0,0.0,0.0
2020-12-13 00:00:54,-65.415,-60.4456,0.0,0.6,971.5,2.8,0.0,4.0,720.0,2019P93,0.0,0.0,0.0,43200.0,0.0,0.0,0.0
2020-12-13 12:00:54,-65.415,-60.4455,0.0,2.0,973.8,9.0,0.0,3.0,720.0,2019P93,4.644238856677537,0.0,4.644238856677537,43200.0,0.00010750552908975781,0.00010750552908975781,0.0
2020-12-14 00:00:54,-65.415,-60.4455,0.0,0.7,971.9,3.1,0.0,4.0,720.0,2019P93,0.0,0.0,0.0,43200.0,0.0,0.0,0.0
2020-12-14 12:00:54,-65.415,-60.4455,0.0,1.1,975.1,3.6,0.0,7.0,720.0,2019P93,0.0,0.0,0.0,43200.0,0.0,0.0,0.0
2020-12-15 00:00:54,-65.415,-60.4454,,0.8,980.5,6.7,0.0,5.0,720.0,2019P93,4.64423885700753,0.0,4.64423885700753,43200.0,0.00010750552909739653,0.00010750552909739653,0.0
2020-12-15 12:00:54,-65.415,-60.4454,0.0,2.0,980.8,8.9,0.0,5.0,720.0,2019P93,0.0,0.0,0.0,43200.0,0.0,0.0,0.0
2020-12-16 00:00:54,-65.415,-60.4454,0.0,1.0,982.7,7.6,0.0,6.0,720.0,2019P93,0.0,0.0,0.0,43200.0,0.0,0.0,0.0
2020-12-16 12:00:55,-65.415,-60.4454,0.0,1.3,983.9,3.4,0.0,5.0,720.0,2019P93,0.0,0.0,0.0,43201.0,0.0,0.0,0.0
2020-12-17 00:00:54,-65.415,-60.4453,0.0,0.7,984.0,3.2,0.0,6.0,720.0,2019P93,4.644238856677537,0.0,4.644238856677537,43199.0,0.00010750801770127868,0.00010750801770127868,0.0
2020-12-17 12:00:54,-65.415,-60.4453,0.0,1.8,985.5,2.8,0.0,5.0,720.0,2019P93,0.0,0.0,0.0,43200.0,0.0,0.0,0.0
2020-12-18 00:00:54,-65.415,-60.4453,0.0,0.3,987.1,3.2,0.0,6.0,720.0,2019P93,0.0,0.0,0.0,43200.0,0.0,0.0,0.0
2020-12-18 12:00:54,-65.4151,-60.4452,0.0,0.5,991.2,7.2,0.0,4.0,720.0,2019P93,4.64423885700753,-11.14988199765297,12.078444565527649,43200.0,0.0002795936242020289,0.00010750552909739653,-0.000258099120316041
2020-12-19 00:00:54,-65.415,-60.4452,,0.2,994.1,8.6,0.0,5.0,720.0,2019P93,0.0,11.14988199765297,11.14988199765297,43200.0,0.000258099120316041,0.0,0.000258099120316041
2020-12-19 12:00:54,-65.4151,-60.4452,0.0,0.3,989.8,2.7,0.0,5.0,720.0,2019P93,0.0,-11.14988199765297,11.14988199765297,43200.0,0.000258099120316041,0.0,-0.000258099120316041
2020-12-20 00:00:54,-65.4151,-60.4452,0.0,0.8,985.8,-5.4,0.0,4.0,720.0,2019P93,0.0,0.0,0.0,43200.0,0.0,0.0,0.0
2020-12-20 12:00:54,-65.4151,-60.4451,0.0,1.1,981.8,-12.3,0.0,5.0,720.0,2019P93,4.644221160949903,0.0,4.644221160949903,43200.0,0.00010750511946643294,0.00010750511946643294,0.0
2020-12-21 00:00:54,-65.4151,-60.4451,0.0,0.9,972.8,-17.0,0.0,5.0,720.0,2019P93,0.0,0.0,0.0,43200.0,0.0,0.0,0.0
2020-12-21 12:00:54,-65.4151,-60.4451,0.0,0.3,967.3,-18.5,0.0,4.0,720.0,2019P93,0.0,0.0,0.0,43200.0,0.0,0.0,0.0
2020-12-22 00:00:54,-65.4151,-60.445,0.0,0.1,972.4,-9.4,0.0,4.0,720.0,2019P93,4.644221160619908,0.0,4.644221160619908,43200.0,0.00010750511945879417,0.00010750511945879417,0.0
2020-12-22 12:00:54,-65.4151,-60.445,0.0,0.2,978.0,5.2,0.0,3.0,720.0,2019P93,0.0,0.0,0.0,43200.0,0.0,0.0,0.0
2020-12-23 00:00:54,-65.4151,-60.445,0.0,0.1,977.0,9.7,0.0,4.0,720.0,2019P93,0.0,0.0,0.0,43200.0,0.0,0.0,0.0
2020-12-23 12:00:54,-65.4151,-60.445,0.0,0.4,977.8,5.4,0.0,5.0,720.0,2019P93,0.0,0.0,0.0,43200.0,0.0,0.0,0.0
2020-12-24 00:00:54,-65.4151,-60.445,0.0,0.3,977.8,-0.2,0.0,4.0,720.0,2019P93,0.0,0.0,0.0,43200.0,0.0,0.0,0.0
2020-12-24 12:00:54,-65.4151,-60.4449,0.0,0.2,964.9,-12.1,0.0,4.0,720.0,2019P93,4.644221160949903,0.0,4.644221160949903,43200.0,0.00010750511946643294,0.00010750511946643294,0.0
2020-12-25 00:00:54,-65.4151,-60.4449,0.0,0.1,966.0,-11.8,0.0,5.0,720.0,2019P93,0.0,0.0,0.0,43200.0,0.0,0.0,0.0
2020-12-25 12:00:54,-65.4151,-60.4449,0.0,0.2,975.3,-2.5,0.0,5.0,720.0,2019P93,0.0,0.0,0.0,43200.0,0.0,0.0,0.0
2020-12-26 00:00:54,-65.4151,-60.4449,0.0,0.1,987.9,23.0,0.0,4.0,720.0,2019P93,0.0,0.0,0.0,43200.0,0.0,0.0,0.0
2020-12-26 12:00:54,-65.4151,-60.4448,0.0,0.1,991.9,25.5,0.0,5.0,720.0,2019P93,4.644221160619908,0.0,4.644221160619908,43200.0,0.00010750511945879417,0.00010750511945879417,0.0
2020-12-27 00:00:55,-65.4151,-60.4448,,0.2,981.8,6.5,0.0,5.0,720.0,2019P93,0.0,0.0,0.0,43201.0,0.0,0.0,0.0
2020-12-27 12:00:55,-65.4151,-60.4448,0.0,0.2,986.6,-1.3,0.0,4.0,720.0,2019P93,0.0,0.0,0.0,43200.0,0.0,0.0,0.0
2020-12-28 00:00:55,-65.4151,-60.4448,0.0,0.4,991.8,-0.1,0.0,6.0,720.0,2019P93,0.0,0.0,0.0,43200.0,0.0,0.0,0.0
2020-12-28 12:00:55,-65.4152,-60.4447,0.0,0.6,992.2,10.4,0.0,4.0,720.0,2019P93,4.644221160949903,-11.149882148416594,12.078437900465188,43200.0,0.0002795934699181756,0.00010750511946643294,-0.0002580991238059397
2020-12-29 00:00:54,-65.4152,-60.4447,0.0,0.5,990.9,4.3,0.0,4.0,720.0,2019P93,0.0,0.0,0.0,43199.0,0.0,0.0,0.0
2020-12-29 12:00:54,-65.4152,-60.4447,0.0,0.8,989.7,-2.1,0.0,5.0,720.0,2019P93,0.0,0.0,0.0,43200.0,0.0,0.0,0.0
2020-12-30 00:00:54,-65.4152,-60.4446,0.0,0.7,989.6,-2.6,0.0,6.0,720.0,2019P93,4.644203464547911,0.0,4.644203464547911,43200.0,0.00010750470982749795,0.00010750470982749795,0.0
2020-12-30 12:00:54,-65.4152,-60.4446,0.0,0.5,988.5,-2.4,0.0,5.0,720.0,2019P93,0.0,0.0,0.0,43200.0,0.0,0.0,0.0
2020-12-31 00:00:54,-65.4152,-60.4446,0.0,0.7,985.2,-4.5,0.0,5.0,720.0,2019P93,0.0,0.0,0.0,43200.0,0.0,0.0,0.0
2020-12-31 12:00:54,-65.4152,-60.4445,0.0,0.7,985.8,-3.8,0.0,7.0,720.0,2019P93,4.644203464877903,0.0,4.644203464877903,43200.0,0.00010750470983513665,0.00010750470983513665,0.0
2021-01-01 00:00:54,-65.4152,-60.4445,0.0,0.8,988.0,-0.5,0.0,6.0,720.0,2019P93,0.0,0.0,0.0,43200.0,0.0,0.0,0.0
2021-01-01 12:00:54,-65.4152,-60.4445,0.0,0.9,988.8,3.6,0.0,3.0,720.0,2019P93,0.0,0.0,0.0,43200.0,0.0,0.0,0.0
2021-01-02 00:00:54,-65.4152,-60.4445,0.0,0.8,984.0,-1.8,0.0,5.0,720.0,2019P93,0.0,0.0,0.0,43200.0,0.0,0.0,0.0
2021-01-02 12:00:54,-65.4152,-60.4444,0.0,0.9,977.1,-10.9,0.0,4.0,720.0,2019P93,4.644203464547911,0.0,4.644203464547911,43200.0,0.00010750470982749795,0.00010750470982749795,0.0
2021-01-03 00:00:54,-65.4152,-60.4444,0.0,0.5,974.5,-14.3,0.0,3.0,720.0,2019P93,0.0,0.0,0.0,43200.0,0.0,0.0,0.0
2021-01-03 12:00:54,-65.4152,-60.4443,0.0,0.7,974.3,-9.7,0.0,5.0,720.0,2019P93,4.644203464877903,0.0,4.644203464877903,43200.0,0.00010750470983513665,0.00010750470983513665,0.0
2021-01-04 00:00:54,-65.4152,-60.4443,0.0,0.4,976.6,-0.5,0.0,3.0,720.0,2019P93,0.0,0.0,0.0,43200.0,0.0,0.0,0.0
2021-01-04 12:00:54,-65.4152,-60.4443,0.0,0.8,981.9,7.4,0.0,3.0,720.0,2019P93,0.0,0.0,0.0,43200.0,0.0,0.0,0.0
2021-01-05 00:00:55,-65.4152,-60.4443,0.0,0.7,986.1,11.8,0.0,4.0,720.0,2019P93,0.0,0.0,0.0,43201.0,0.0,0.0,0.0
2021-01-05 12:00:54,-65.4152,-60.4442,0.0,0.7,981.4,4.8,0.0,4.0,720.0,2019P93,4.644203464547911,0.0,4.644203464547911,43199.0,0.00010750719842005397,0.00010750719842005397,0.0
2021-01-06 00:00:54,-65.4153,-60.4442,0.0,0.7,982.6,0.7,0.0,4.0,720.0,2019P93,0.0,-11.149882297055294,11.149882297055294,43200.0,0.0002580991272466503,0.0,-0.0002580991272466503
2021-01-06 12:00:55,-65.4153,-60.4442,0.0,1.2,985.8,-0.3,0.0,4.0,720.0,2019P93,0.0,0.0,0.0,43201.0,0.0,0.0,0.0
2021-01-07 00:00:54,-65.4153,-60.4441,,1.2,987.6,6.2,0.0,4.0,720.0,2019P93,4.6441857687915356,0.0,4.6441857687915356,43199.0,0.00010750678878658153,0.00010750678878658153,0.0
2021-01-07 12:00:54,-65.4153,-60.4441,0.0,1.9,982.5,-0.1,0.0,4.0,720.0,2019P93,0.0,0.0,0.0,43200.0,0.0,0.0,0.0
2021-01-08 00:00:54,-65.4153,-60.4441,0.0,1.4,979.5,-6.3,0.0,4.0,720.0,2019P93,0.0,0.0,0.0,43200.0,0.0,0.0,0.0
2021-01-08 12:00:54,-65.4153,-60.4441,0.0,1.4,974.0,-13.6,0.0,5.0,720.0,2019P93,0.0,0.0,0.0,43200.0,0.0,0.0,0.0
2021-01-09 00:00:55,-65.4153,-60.444,0.0,0.7,978.6,-3.9,0.0,5.0,720.0,2019P93,4.644185768461546,0.0,4.644185768461546,43201.0,0.00010750181172800506,0.00010750181172800506,0.0
2021-01-09 12:00:54,-65.4153,-60.444,0.0,0.1,986.8,7.3,0.0,5.0,720.0,2019P93,0.0,0.0,0.0,43199.0,0.0,0.0,0.0
2021-01-10 00:00:55,-65.4153,-60.444,0.0,0.3,990.3,16.3,0.0,5.0,720.0,2019P93,0.0,0.0,0.0,43201.0,0.0,0.0,0.0
2021-01-10 12:00:55,-65.4153,-60.4439,0.0,0.3,993.2,14.6,0.0,4.0,720.0,2019P93,4.6441857687915356,0.0,4.6441857687915356,43200.0,0.00010750430020350777,0.00010750430020350777,0.0
2021-01-11 00:00:54,-65.4153,-60.4439,0.0,0.8,994.2,7.4,0.0,4.0,720.0,2019P93,0.0,0.0,0.0,43199.0,0.0,0.0,0.0
2021-01-11 12:00:55,-65.4153,-60.4439,0.0,0.0,991.4,1.1,0.0,5.0,720.0,2019P93,0.0,0.0,0.0,43201.0,0.0,0.0,0.0
2021-01-12 00:00:54,-65.4153,-60.4438,0.0,0.2,991.1,-2.1,0.0,4.0,720.0,2019P93,4.644185768461546,0.0,4.644185768461546,43199.0,0.00010750678877894271,0.00010750678877894271,0.0
2021-01-12 12:00:55,-65.4153,-60.4438,0.0,0.3,992.0,-2.2,0.0,3.0,720.0,2019P93,0.0,0.0,0.0,43201.0,0.0,0.0,0.0
2021-01-13 00:00:54,-65.4153,-60.4438,0.0,0.6,992.4,1.0,0.0,5.0,720.0,2019P93,0.0,0.0,0.0,43199.0,0.0,0.0,0.0
2021-01-13 12:00:54,-65.4154,-60.4438,0.0,-0.3,991.3,0.2,0.0,3.0,720.0,2019P93,0.0,-11.149882445339838,11.149882445339838,43200.0,0.00025809913067916294,0.0,-0.00025809913067916294
2021-01-14 00:00:55,-65.4154,-60.4437,0.0,0.1,975.7,-16.3,0.0,5.0,720.0,2019P93,4.644168072690805,0.0,4.644168072690805,43201.0,0.00010750140211316416,0.00010750140211316416,0.0
2021-01-14 12:00:54,-65.4154,-60.4437,0.0,0.2,980.8,-11.6,0.0,5.0,720.0,2019P93,0.0,0.0,0.0,43199.0,0.0,0.0,0.0
2021-01-15 00:00:54,-65.4154,-60.4437,0.0,-0.1,993.2,1.9,0.0,6.0,720.0,2019P93,0.0,0.0,0.0,43200.0,0.0,0.0,0.0
2021-01-15 12:00:54,-65.4154,-60.4437,0.0,-0.3,1000.9,25.2,0.0,5.0,720.0,2019P93,0.0,0.0,0.0,43200.0,0.0,0.0,0.0
2021-01-16 00:00:54,-65.4154,-60.4436,0.0,0.5,996.8,16.0,0.0,4.0,720.0,2019P93,4.6441680723608165,0.0,4.6441680723608165,43200.0,0.00010750389056390779,0.00010750389056390779,0.0
2021-01-16 12:00:54,-65.4154,-60.4436,0.0,0.8,989.5,-3.7,0.0,5.0,720.0,2019P93,0.0,0.0,0.0,43200.0,0.0,0.0,0.0
2021-01-17 00:00:54,-65.4154,-60.4435,0.0,1.0,986.6,-14.3,0.0,5.0,720.0,2019P93,4.644168072690805,0.0,4.644168072690805,43200.0,0.00010750389057154642,0.00010750389057154642,0.0
2021-01-17 12:00:54,-65.4154,-60.4435,0.0,1.9,987.6,-9.2,0.0,4.0,720.0,2019P93,0.0,0.0,0.0,43200.0,0.0,0.0,0.0
2021-01-18 00:00:54,-65.4154,-60.4435,0.0,1.1,988.8,-0.7,0.0,5.0,720.0,2019P93,0.0,0.0,0.0,43200.0,0.0,0.0,0.0
2021-01-18 12:00:54,-65.4154,-60.4435,0.0,0.2,993.0,6.4,0.0,3.0,720.0,2019P93,0.0,0.0,0.0,43200.0,0.0,0.0,0.0
2021-01-19 00:00:54,-65.4154,-60.4434,0.0,1.1,995.2,7.6,0.0,4.0,720.0,2019P93,4.644168072690805,0.0,4.644168072690805,43200.0,0.00010750389057154642,0.00010750389057154642,0.0
2021-01-19 12:00:54,-65.4154,-60.4434,0.0,1.5,997.0,8.2,0.0,3.0,720.0,2019P93,0.0,0.0,0.0,43200.0,0.0,0.0,0.0
2021-01-20 00:00:54,-65.4154,-60.4434,0.0,1.2,996.9,3.9,0.0,6.0,720.0,2019P93,0.0,0.0,0.0,43200.0,0.0,0.0,0.0
2021-01-20 12:00:54,-65.4154,-60.4433,0.0,0.8,986.0,-9.2,0.0,6.0,720.0,2019P93,4.6441680723608165,0.0,4.6441680723608165,43200.0,0.00010750389056390779,0.00010750389056390779,0.0
2021-01-21 00:00:55,-65.4155,-60.4433,,1.4,973.7,-23.3,0.0,4.0,720.0,2019P93,0.0,-11.149882591853608,11.149882591853608,43201.0,0.0002580931596919888,0.0,-0.0002580931596919888
2021-01-21 12:00:55,-65.4155,-60.4433,0.0,1.6,974.3,-22.6,0.0,5.0,720.0,2019P93,0.0,0.0,0.0,43200.0,0.0,0.0,0.0
2021-01-22 00:00:54,-65.4155,-60.4432,0.0,1.0,979.8,-6.2,0.0,5.0,720.0,2019P93,4.64415037657571,0.0,4.64415037657571,43199.0,0.00010750596950336142,0.00010750596950336142,0.0
2021-01-22 12:00:55,-65.4155,-60.4433,0.0,0.1,981.5,7.8,0.0,6.0,720.0,2019P93,-4.64415037657571,0.0,4.64415037657571,43201.0,0.00010750099249035231,-0.00010750099249035231,0.0
2021-01-23 00:00:54,-65.4155,-60.4432,0.0,1.4,982.9,8.6,0.0,4.0,720.0,2019P93,4.64415037657571,0.0,4.64415037657571,43199.0,0.00010750596950336142,0.00010750596950336142,0.0
2021-01-23 12:00:55,-65.4155,-60.4432,0.0,-0.1,984.6,4.8,0.0,6.0,720.0,2019P93,0.0,0.0,0.0,43201.0,0.0,0.0,0.0
2021-01-24 00:00:54,-65.4155,-60.4431,0.0,0.3,986.3,4.8,0.0,6.0,720.0,2019P93,4.6441503762457215,0.0,4.6441503762457215,43199.0,0.00010750596949572262,0.00010750596949572262,0.0
2021-01-24 12:00:54,-65.4155,-60.4432,0.0,0.2,988.8,5.9,0.0,5.0,720.0,2019P93,-4.6441503762457215,0.0,4.6441503762457215,43200.0,0.00010750348093161393,-0.00010750348093161393,0.0
2021-01-25 00:00:54,-65.4155,-60.4431,0.0,1.2,992.4,7.8,0.0,5.0,720.0,2019P93,4.6441503762457215,0.0,4.6441503762457215,43200.0,0.00010750348093161393,0.00010750348093161393,0.0
2021-01-25 12:00:54,-65.4155,-60.443,0.0,1.0,992.3,6.0,0.0,5.0,720.0,2019P93,4.64415037657571,0.0,4.64415037657571,43200.0,0.00010750348093925255,0.00010750348093925255,0.0
2021-01-26 00:00:54,-65.4155,-60.443,0.0,0.1,990.6,1.8,0.0,5.0,720.0,2019P93,0.0,0.0,0.0,43200.0,0.0,0.0,0.0
2021-01-26 12:00:54,-65.4155,-60.443,0.0,0.4,991.9,-0.5,0.0,5.0,720.0,2019P93,0.0,0.0,0.0,43200.0,0.0,0.0,0.0
2021-01-27 00:00:54,-65.4155,-60.443,0.0,0.2,990.8,-1.5,0.0,6.0,720.0,2019P93,0.0,0.0,0.0,43200.0,0.0,0.0,0.0
2021-01-27 12:00:54,-65.4155,-60.443,0.0,-1.6,988.8,-1.8,0.0,3.0,720.0,2019P93,0.0,0.0,0.0,43200.0,0.0,0.0,0.0
2021-01-28 00:00:54,-65.4155,-60.443,0.0,0.0,988.0,-3.9,0.0,4.0,720.0,2019P93,0.0,0.0,0.0,43200.0,0.0,0.0,0.0
2021-01-28 12:00:54,-65.4155,-60.4429,0.0,-0.5,988.6,-2.2,0.0,4.0,720.0,2019P93,4.6441503762457215,0.0,4.6441503762457215,43200.0,0.00010750348093161393,0.00010750348093161393,0.0
2021-01-29 00:00:54,-65.4155,-60.4429,,-1.2,989.3,0.5,0.0,4.0,720.0,2019P93,0.0,0.0,0.0,43200.0,0.0,0.0,0.0
2021-01-29 12:00:55,-65.4156,-60.4429,0.0,0.0,989.5,1.5,0.0,6.0,720.0,2019P93,0.0,-11.149882742970005,11.149882742970005,43201.0,0.0002580931631899726,0.0,-0.0002580931631899726
2021-01-30 00:00:54,-65.4156,-60.4428,0.0,0.4,988.5,-0.1,0.0,6.0,720.0,2019P93,4.644132680446245,0.0,4.644132680446245,43199.0,0.00010750555986125246,0.00010750555986125246,0.0
2021-01-30 12:00:55,-65.4156,-60.4428,0.0,0.3,985.6,-3.7,0.0,5.0,720.0,2019P93,0.0,0.0,0.0,43201.0,0.0,0.0,0.0
2021-01-31 00:00:54,-65.4156,-60.4427,0.0,0.6,980.1,-9.4,0.0,6.0,720.0,2019P93,4.644132680116259,0.0,4.644132680116259,43199.0,0.00010750555985361373,0.00010750555985361373,0.0
2021-01-31 12:00:54,-65.4156,-60.4427,0.0,1.0,977.6,-10.9,0.0,7.0,720.0,2019P93,0.0,0.0,0.0,43200.0,0.0,0.0,0.0
2021-02-01 00:00:54,-65.4156,-60.4427,0.0,0.1,966.0,-19.6,0.0,5.0,720.0,2019P93,0.0,0.0,0.0,43200.0,0.0,0.0,0.0
2021-02-01 12:00:54,-65.4156,-60.4427,0.0,0.2,962.2,-17.9,0.0,6.0,720.0,2019P93,0.0,0.0,0.0,43200.0,0.0,0.0,0.0
2021-02-02 00:00:54,-65.4156,-60.4426,0.0,0.1,972.7,-4.9,0.0,4.0,720.0,2019P93,4.644132680446245,0.0,4.644132680446245,43200.0,0.00010750307130662604,0.00010750307130662604,0.0
2021-02-02 12:00:54,-65.4156,-60.4426,0.0,-0.2,982.4,16.4,0.0,7.0,720.0,2019P93,0.0,0.0,0.0,43200.0,0.0,0.0,0.0
2021-02-03 00:00:54,-65.4156,-60.4426,0.0,-0.2,986.2,24.0,0.0,3.0,720.0,2019P93,0.0,0.0,0.0,43200.0,0.0,0.0,0.0
2021-02-03 12:00:54,-65.4156,-60.4425,0.0,-2.4,989.7,17.0,0.0,5.0,720.0,2019P93,4.644132680116259,0.0,4.644132680116259,43200.0,0.00010750307129898748,0.00010750307129898748,0.0
2021-02-04 00:00:54,-65.4156,-60.4425,0.0,-0.5,994.1,11.7,0.0,7.0,720.0,2019P93,0.0,0.0,0.0,43200.0,0.0,0.0,0.0
2021-02-04 12:00:54,-65.4156,-60.4425,0.0,-1.4,990.4,4.2,0.0,4.0,720.0,2019P93,0.0,0.0,0.0,43200.0,0.0,0.0,0.0
2021-02-05 00:00:54,-65.4156,-60.4425,0.0,0.2,985.9,-3.8,0.0,4.0,720.0,2019P93,0.0,0.0,0.0,43200.0,0.0,0.0,0.0
2021-02-05 12:00:54,-65.4156,-60.4424,0.0,-0.3,988.9,-5.2,0.0,4.0,720.0,2019P93,4.644132680446245,0.0,4.644132680446245,43200.0,0.00010750307130662604,0.00010750307130662604,0.0
2021-02-06 00:00:54,-65.4156,-60.4424,0.0,0.6,996.0,5.6,0.0,6.0,720.0,2019P93,0.0,0.0,0.0,43200.0,0.0,0.0,0.0
2021-02-06 12:00:54,-65.4157,-60.4424,0.0,-0.9,994.3,8.4,0.0,6.0,720.0,2019P93,0.0,-11.149882891607321,11.149882891607321,43200.0,0.0002580991410094287,0.0,-0.0002580991410094287
2021-02-07 00:00:54,-65.4156,-60.4423,0.0,1.1,986.0,-2.9,0.0,6.0,720.0,2019P93,4.644114983972429,11.149882891607321,12.078397761330551,43200.0,0.00027959254077154056,0.00010750266166602845,0.0002580991410094287
2021-02-07 12:00:54,-65.4157,-60.4423,0.0,2.2,988.8,-7.2,0.0,3.0,720.0,2019P93,0.0,-11.149882891607321,11.149882891607321,43200.0,0.0002580991410094287,0.0,-0.0002580991410094287
2021-02-08 00:00:54,-65.4157,-60.4423,0.0,-0.4,993.5,-0.8,0.0,5.0,720.0,2019P93,0.0,0.0,0.0,43200.0,0.0,0.0,0.0
2021-02-08 12:00:54,-65.4157,-60.4423,0.0,-0.8,995.2,9.2,0.0,3.0,720.0,2019P93,0.0,0.0,0.0,43200.0,0.0,0.0,0.0
2021-02-09 00:00:54,-65.4157,-60.4422,0.0,0.3,991.9,3.1,0.0,4.0,720.0,2019P93,4.644114984302414,0.0,4.644114984302414,43200.0,0.00010750266167366699,0.00010750266167366699,0.0
2021-02-09 12:00:54,-65.4157,-60.4422,0.0,-0.6,995.1,1.6,0.0,5.0,720.0,2019P93,0.0,0.0,0.0,43200.0,0.0,0.0,0.0
2021-02-10 00:00:54,-65.4157,-60.4421,0.0,2.4,993.9,-1.3,0.0,5.0,720.0,2019P93,4.644114983972429,0.0,4.644114983972429,43200.0,0.00010750266166602845,0.00010750266166602845,0.0
2021-02-10 12:00:55,-65.4157,-60.4421,0.0,1.8,990.5,-1.4,0.0,7.0,720.0,2019P93,0.0,0.0,0.0,43201.0,0.0,0.0,0.0
2021-02-11 00:00:54,-65.4157,-60.4421,0.0,1.8,992.3,-2.8,0.0,5.0,720.0,2019P93,0.0,0.0,0.0,43199.0,0.0,0.0,0.0
2021-02-11 12:00:54,-65.4158,-60.442,0.0,5.2,980.0,-13.9,0.0,3.0,720.0,2019P93,4.644114984302414,-11.149883039892554,12.078397898343383,43200.0,0.00027959254394313386,0.00010750266167366699,-0.0002580991444419573
2021-02-12 00:00:54,-65.4158,-60.4419,0.0,2.2,975.6,-14.9,0.0,27.0,720.0,2019P93,4.644097288144215,0.0,4.644097288144215,43200.0,0.00010750225204037533,0.00010750225204037533,0.0
2021-02-12 12:00:54,-65.4158,-60.4419,0.0,2.2,978.8,-13.5,0.0,7.0,720.0,2019P93,0.0,0.0,0.0,43200.0,0.0,0.0,0.0
2021-02-13 00:00:55,-65.4158,-60.4418,0.0,1.1,970.4,-9.6,0.0,5.0,720.0,2019P93,4.644097287814233,0.0,4.644097287814233,43201.0,0.0001074997636122829,0.0001074997636122829,0.0
2021-02-13 12:00:55,-65.4159,-60.4418,0.0,1.8,972.9,-2.7,0.0,12.0,720.0,2019P93,0.0,-11.149883187468099,11.149883187468099,43200.0,0.00025809914785805785,0.0,-0.00025809914785805785
2021-02-14 00:00:54,-65.4159,-60.4417,0.0,0.8,979.7,0.9,0.0,10.0,720.0,2019P93,4.644079591971653,0.0,4.644079591971653,43199.0,0.00010750433093293022,0.00010750433093293022,0.0
2021-02-14 12:00:54,-65.4159,-60.4417,0.0,2.9,982.2,11.8,0.0,6.0,720.0,2019P93,0.0,0.0,0.0,43200.0,0.0,0.0,0.0
2021-02-15 00:00:54,-65.4159,-60.4416,,0.1,985.7,12.8,0.0,5.0,720.0,2019P93,4.64407959164167,0.0,4.64407959164167,43200.0,0.00010750184239911275,0.00010750184239911275,0.0
2021-02-15 12:00:54,-65.4159,-60.4416,0.0,3.6,975.5,-4.2,0.0,5.0,720.0,2019P93,0.0,0.0,0.0,43200.0,0.0,0.0,0.0
2021-02-16 00:00:54,-65.4159,-60.4415,0.0,1.6,973.9,-8.3,0.0,5.0,720.0,2019P93,4.644079591971653,0.0,4.644079591971653,43200.0,0.00010750184240675122,0.00010750184240675122,0.0
2021-02-16 12:00:55,-65.4159,-60.4415,0.0,5.1,978.0,-7.7,0.0,4.0,720.0,2019P93,0.0,0.0,0.0,43201.0,0.0,0.0,0.0
2021-02-17 00:00:54,-65.416,-60.4414,0.0,1.0,984.7,9.2,0.0,5.0,720.0,2019P93,4.64407959164167,-11.149883337520652,12.078384564743057,43199.0,0.00027959870748728115,0.00010750433092529157,-0.00025810512598719074
2021-02-17 12:00:54,-65.429,-60.3942,0.061,2.4,991.5,17.6,0.0,5.0,720.0,2019P93,2191.9971634835406,-1449.486099642814,2627.9005913043256,43200.0,0.06083103220611865,0.050740675080637516,-0.03355291897321329
2021-02-18 00:00:54,-65.4525,-60.3521,0.076,0.6,993.5,15.5,0.0,4.0,720.0,2019P93,1954.1814578982217,-2620.231245662471,3268.7056996828455,43200.0,0.07566448378895475,0.04523568189579217,-0.06065350105700164
2021-02-18 12:00:54,-65.4856,-60.3835,0.092,3.9,988.5,3.8,0.0,4.0,720.0,2019P93,-1456.2069589947962,-3690.637494763249,3967.5362411926653,43200.0,0.09184111669427467,-0.033708494421175836,-0.08543142348989002
2021-02-19 00:00:54,-65.5104,-60.3889,0.064,0.7,978.6,-12.9,0.0,4.0,720.0,2019P93,-250.11406079515191,-2765.201283537388,2776.4897229927324,43200.0,0.06427059543964658,-0.005789677333221109,-0.06400928897077288
2021-02-20 00:00:54,-65.5473,-60.4092,0.049,-0.7,978.0,-10.5,0.0,5.0,720.0,2019P93,-939.3521057992987,-4114.368784658852,4220.238485541397,0.0,inf,-inf,-inf
2021-02-20 12:00:54,-65.552,-60.4474,0.043,-1.8,987.1,8.5,0.0,5.0,720.0,2019P93,-1765.151085118679,-524.0538408313764,1841.301382551419,43200.0,0.042622717188690255,-0.040859978822191646,-0.01213087594517075
2021-02-21 00:00:54,-65.5323,-60.5326,0.104,-4.7,991.3,13.0,0.0,6.0,720.0,2019P93,-3936.2242003906968,2196.563910534843,4507.632856478609,43200.0,0.10434335315922706,-0.09111630093496983,0.050846386817936184
