time,latitude (deg),longitude (deg),altitude,geometry,temperature (degC),barometric_pressure (hPa),Unit_ID,drift_x (m),drift_y (m),drift (m),delta_t (s),U (m/s),u (m/s),v (m/s)
2019-12-04 09:00:00+00:00,-57.6554,6.142,,Point,-1.84,985.2,ISVP4,1206.0698112124244,-445.4860832690864,1285.7146805976838,3600.0,0.3571429668326899,0.3350193920034512,-0.1237461342414129
2019-12-04 10:00:00+00:00,-57.6572,6.1594,,Point,-1.84,985.1,ISVP4,1038.7775232313957,-200.46883002229902,1057.9444666811498,3600.0,0.2938734629669861,0.288549312008721,-0.055685786117305285
2019-12-04 11:00:00+00:00,-57.6574,6.1744,,Point,-1.86,984.7,ISVP4,895.4535253350082,-22.274317992208278,895.7305182234845,3600.0,0.2488140328398568,0.2487370903708356,-0.0061873105533911885
2019-12-04 12:00:00+00:00,-57.6574,6.1852,,Point,-1.82,984.1,ISVP4,644.7229916222872,0.0,644.7229916222872,3600.0,0.17908971989507977,0.17908971989507977,0.0
2019-12-04 13:00:00+00:00,-57.6558,6.1934,,Point,-1.82,984.0,ISVP4,489.51190126562,178.19452408602638,520.9368386809743,3600.0,0.14470467741138177,0.13597552812933889,0.0494984789127851
2019-12-04 14:00:00+00:00,-57.6544,6.1976,,Point,-1.81,983.8,ISVP4,250.73664388612977,155.92017134110847,295.26253473531057,3600.0,0.08201737075980849,0.06964906774614715,0.04331115870586347
2019-12-04 15:00:00+00:00,-57.6548,6.1976,,Point,-1.82,983.6,ISVP4,0.0,-44.54861683745535,44.54861683745535,3600.0,0.01237461578818204,0.0,-0.01237461578818204
2019-12-04 16:00:00+00:00,-57.6584,6.1952,,Point,-1.82,983.0,ISVP4,-143.2820235385426,-400.9376791909187,425.7707844184468,3600.0,0.11826966233845744,-0.039800562094039614,-0.11137157755303297
2019-12-04 17:00:00+00:00,-57.6652,6.1902,,Point,-1.83,983.2,ISVP4,-298.47465545359154,-757.3273542427929,814.022015324235,3600.0,0.22611722647895416,-0.08290962651488654,-0.2103687095118869
2019-12-04 18:00:00+00:00,-57.6738,6.1888,,Point,-1.82,985.3,ISVP4,-83.5572685718091,-957.7975336453595,961.4353501865402,3600.0,0.2670653750518167,-0.023210352381058084,-0.2660548704570443
2019-12-04 19:00:00+00:00,-57.683,6.1916,,Point,-1.86,982.3,ISVP4,167.07498643820628,-1024.6220686602444,1038.1543404903364,3600.0,0.2883762056917601,0.0464097184550573,-0.2846172412945123
2019-12-04 20:00:00+00:00,-57.6932,6.1956,,Point,-1.83,981.7,ISVP4,238.61810308470305,-1135.9957860302807,1160.786382155777,3600.0,0.322440661709938,0.06628280641241752,-0.3155543850084113
2019-12-04 21:00:00+00:00,-57.7054,6.2036,,Point,-1.84,981.4,ISVP4,477.10215241808146,-1358.74247888063,1440.0720772783025,3600.0,0.40002002146619514,0.1325283756716893,-0.3774284663557305
2019-12-04 22:00:00+00:00,-57.7154,6.2156,,Point,-1.86,981.4,ISVP4,715.4126901217301,-1113.7253097700027,1323.7066830720087,3600.0,0.36769630085333577,0.19872574725603612,-0.30936814160277853
2019-12-04 23:00:00+00:00,-57.7258,6.228,,Point,-1.86,981.2,ISVP4,739.0560200584754,-1158.2762010907163,1373.9750939510568,3600.0,0.381659748319738,0.20529333890513204,-0.3217433891918656
2019-12-05 00:00:00+00:00,-57.735,6.2424,,Point,-1.86,981.4,ISVP4,858.012486345734,-1024.6305438119223,1336.4330054430354,3600.0,0.3712313904008432,0.2383368017627039,-0.28461959550331173
2019-12-05 01:00:00+00:00,-57.7406,6.2588,,Point,-1.86,981.1,ISVP4,976.9329017123123,-623.6888908863576,1159.045179043118,3600.0,0.3219569941786439,0.2713702504756423,-0.17324691413509935
2019-12-05 02:00:00+00:00,-57.7424,6.2752,,Point,-1.86,980.8,ISVP4,976.7819418536013,-200.47154713156132,997.1418169651768,3600.0,0.27698383804588245,0.2713283171815559,-0.05568654086987815
2019-12-05 03:00:00+00:00,-57.7408,6.2916,,Point,-1.86,980.2,ISVP4,976.733417035411,178.196933616613,992.8556365877336,3600.0,0.27579323238548153,0.2713148380653919,0.049499148226836945
2019-12-05 04:00:00+00:00,-57.7368,6.3094,,Point,-1.86,981.2,ISVP4,1060.1599138408158,445.49213574225007,1149.9575148339861,3600.0,0.3194326430094406,0.29448886495578214,0.12374781548395836
2019-12-05 05:00:00+00:00,-57.7294,6.3278,,Point,-1.88,982.8,ISVP4,1096.0166206936492,824.1597042601065,1371.3101950189216,3600.0,0.3809194986163671,0.30444906130379146,0.22893325118336294
2019-12-05 06:00:00+00:00,-57.7218,6.343,,Point,-1.87,981.7,ISVP4,905.5899120345067,846.4332814818495,1239.5734705045916,3600.0,0.3443259640290532,0.25155275334291854,0.2351203559671804
2019-12-05 07:00:00+00:00,-57.719,6.3546,,Point,-1.87,983.5,ISVP4,691.2529825505435,311.84358268753147,758.3383848575893,3600.0,0.21064955134933036,0.19201471737515097,0.08662321741320318
2019-12-05 08:00:00+00:00,-57.7194,6.365,,Point,-1.83,985.1,ISVP4,619.7919094802339,-44.54907473979382,621.3908843210739,3600.0,0.1726085789780761,0.17216441930006499,-0.01237474298327606
2019-12-05 09:00:00+00:00,-57.7214,6.378,,Point,-1.82,985.8,ISVP4,774.7313408211438,-222.74541620531588,806.1167228702099,3600.0,0.22392131190839162,0.2152031502280955,-0.061873726723698855
2019-12-05 10:00:00+00:00,-57.7232,6.3954,,Point,-1.82,987.7,ISVP4,1036.890910509482,-200.47093515582722,1056.092494121341,3600.0,0.2933590261448169,0.28802525291930053,-0.05568637087661867
2019-12-05 11:00:00+00:00,-57.726,6.4146,,Point,-1.82,989.2,ISVP4,1144.0986894236116,-311.8437909603368,1185.8365659319752,3600.0,0.3293990460922153,0.3178051915065588,-0.08662327526676021
2019-12-05 12:00:00+00:00,-57.733,6.438,,Point,-1.77,991.0,ISVP4,1394.2625943903513,-779.6100848195211,1597.4229453931148,3600.0,0.4437285959425319,0.3872951651084309,-0.21655835689431144
2019-12-05 13:00:00+00:00,-57.7374,6.4686,,Point,-1.8,990.6,ISVP4,1822.9144095646418,-490.0410688519104,1887.632695669348,3600.0,0.5243424154637079,0.506365113767956,-0.13612251912553067
2019-12-05 14:00:00+00:00,-57.7394,6.4964,,Point,-1.76,993.5,ISVP4,1655.9107315052088,-222.74605370673876,1670.8249923783283,3600.0,0.4641180534384245,0.4599752031958913,-0.06187390380742743
2019-12-05 15:00:00+00:00,-57.7384,6.525,,Point,-1.77,994.0,ISVP4,1703.4688163922597,111.37303570679492,1707.1057265159043,3600.0,0.47419603514330677,0.47318578233118325,0.03093695436299859
2019-12-05 16:00:00+00:00,-57.736,6.5498,,Point,-1.78,995.4,ISVP4,1477.1745664730645,267.2952134558816,1501.163359188903,3600.0,0.41698982199691753,0.41032626846474013,0.07424867040441155
2019-12-05 17:00:00+00:00,-57.7304,6.5662,,Point,-1.81,998.7,ISVP4,976.9059452876477,623.6884347621012,1159.022212726897,3600.0,0.32195061464636027,0.27136276257990216,0.173246787433917
2019-12-05 18:00:00+00:00,-57.726,6.5836,,Point,-1.84,998.1,ISVP4,1036.6335371512791,490.0405234530299,1146.6249626503393,3600.0,0.31850693406953867,0.28795376031979975,0.13612236762584162
2019-12-05 19:00:00+00:00,-57.7194,6.5888,,Point,-1.76,999.1,ISVP4,309.836133550398,735.0601423212413,797.691571024029,3600.0,0.2215809919511192,0.08606559265288834,0.20418337286701146
2019-12-05 20:00:00+00:00,-57.7132,6.5896,,Point,-1.77,999.4,ISVP4,47.675774892578524,690.5103400040676,692.1542524352075,3600.0,0.19226507012089097,0.013243270803494035,0.1918084277789077
2019-12-05 21:00:00+00:00,-57.709,6.588,,Point,-1.77,1000.9,ISVP4,-95.3678516329259,467.7646821860605,477.3874998632724,3600.0,0.132607638850909,-0.026491069898034975,0.12993463394057236
2019-12-05 22:00:00+00:00,-57.707,6.5816,,Point,-1.77,1000.4,ISVP4,-381.515576583182,222.7449769285039,441.7798772267446,3600.0,0.12271663256298461,-0.10597654905088388,0.06187360470236219
2019-12-05 23:00:00+00:00,-57.7066,6.577,,Point,-1.77,1000.6,ISVP4,-274.2294379651066,44.54898688195029,277.82439935841927,3600.0,0.07717344426622758,-0.07617484387919629,0.012374718578319526
2019-12-06 00:00:00+00:00,-57.7086,6.5744,,Point,-1.77,1001.1,ISVP4,-155.00095644889774,-222.74496275538579,271.36804331566253,3600.0,0.07538001203212848,-0.043055821235804925,-0.061873600765384944
2019-12-06 01:00:00+00:00,-57.7098,6.5796,,Point,-1.78,1000.7,ISVP4,309.9848238557681,-133.6470116666175,337.56794093679656,3600.0,0.09376887248244349,0.08610689551549115,-0.03712416990739375
2019-12-06 02:00:00+00:00,-57.714,6.596,,Point,-1.84,1000.2,ISVP4,977.6121041249287,-467.76474170319295,1083.7570206057376,3600.0,0.3010436168349271,0.2715589178124802,-0.12993465047310915
2019-12-06 03:00:00+00:00,-57.7178,6.61,,Point,-1.83,999.6,ISVP4,834.4502955659191,-423.2159879190241,935.6383212547064,3600.0,0.2598995336818629,0.23179174876831085,-0.11755999664417335
2019-12-06 04:00:00+00:00,-57.7196,6.6252,,Point,-1.82,998.8,ISVP4,905.8796879182216,-200.47082038848094,927.796615002472,3600.0,0.2577212819451311,0.2516332466439505,-0.05568633899680026
2019-12-06 05:00:00+00:00,-57.7178,6.638,,Point,-1.82,1001.2,ISVP4,762.8081900724269,200.47082038848094,788.710900564207,3600.0,0.2190863612678353,0.21189116390900747,0.05568633899680026
2019-12-06 06:00:00+00:00,-57.7168,6.6476,,Point,-1.87,996.6,ISVP4,572.1345404586428,111.3726531966705,582.8737429888984,3600.0,0.16190937305247177,0.1589262612385119,0.03093684811018625
2019-12-06 07:00:00+00:00,-57.7166,6.6542,,Point,-1.83,997.8,ISVP4,393.35334284922874,22.274528513196966,393.9835110142912,3600.0,0.10943986417063645,0.1092648174581191,0.006187369031443602
2019-12-06 08:00:00+00:00,-57.7236,6.6596,,Point,-1.88,996.1,ISVP4,321.83632808818396,-779.6089195190175,843.4267540639763,3600.0,0.23428520946221565,0.08939898002449555,-0.21655803319972708
2019-12-06 09:00:00+00:00,-57.7246,6.6624,,Point,-1.8,995.2,ISVP4,166.84588540960854,-111.3727736318244,200.6027023361396,3600.0,0.05572297287114989,0.04634607928044682,-0.03093688156439567
2019-12-06 10:00:00+00:00,-57.7242,6.6638,,Point,-1.78,994.5,ISVP4,83.4206418443236,44.549111577417904,94.5707503832773,3600.0,0.026269652884243693,0.023172400512312112,0.012374753215949417
2019-12-06 11:00:00+00:00,-57.7236,6.665,,Point,-1.76,993.6,ISVP4,71.50419616607391,66.82366205456815,97.86854387258201,3600.0,0.02718570663127278,0.019862276712798308,0.018562128348491153
2019-12-06 12:00:00+00:00,-57.7294,6.6718,,Point,-1.78,991.0,ISVP4,405.19715013990094,-645.9623335767427,762.5300432647939,3600.0,0.2118139009068872,0.11255476392775027,-0.1794339815490952
2019-12-06 13:00:00+00:00,-57.7308,6.6736,,Point,-1.75,993.0,ISVP4,107.24091085736899,-155.92203183933236,189.24136169036603,3600.0,0.052567044913990564,0.02978914190482472,-0.04331167551092566
2019-12-06 14:00:00+00:00,-57.732,6.673,,Point,-1.75,991.8,ISVP4,-35.745589675157206,-133.64748348733676,138.34520961610002,3600.0,0.03842922489336112,-0.009929330465321446,-0.03712430096870466
2019-12-06 15:00:00+00:00,-57.7338,6.6742,,Point,-1.77,990.1,ISVP4,71.48881255245682,-200.47127304169604,212.836513867143,3600.0,0.05912125385198417,0.019858003486793563,-0.05568646473380445
2019-12-06 16:00:00+00:00,-57.735,6.6784,,Point,-1.75,990.5,ISVP4,250.198418003815,-133.6475472325892,283.656333003335,3600.0,0.07879342583425973,0.06949956055661527,-0.03712431867571922
2019-12-06 17:00:00+00:00,-57.7352,6.68,,Point,-1.75,990.8,ISVP4,95.31052722674988,-22.274593684269004,97.87877259161104,3600.0,0.02718854794211418,0.026475146451874966,-0.006187387134519167
2019-12-06 18:00:00+00:00,-57.7348,6.6828,,Point,-1.75,990.8,ISVP4,166.7925021797373,44.549186659797634,172.6394184867036,3600.0,0.04795539402408433,0.046331250605482585,0.012374774072166009
2019-12-06 19:00:00+00:00,-57.7326,6.6884,,Point,-1.76,991.1,ISVP4,333.5886861209874,245.02047599344135,413.90390812841963,3600.0,0.1149733078134499,0.09266352392249651,0.06806124333151149
2019-12-06 20:00:00+00:00,-57.7282,6.6934,,Point,-1.76,992.1,ISVP4,297.8651213615748,490.0406948696599,573.4662266882722,3600.0,0.1592961740800756,0.08274031148932633,0.1361224152415722
2019-12-06 21:00:00+00:00,-57.7224,6.6988,,Point,-1.76,995.1,ISVP4,321.73338277412915,645.9622103186965,721.6505710876284,3600.0,0.20045849196878565,0.08937038410392477,0.17943394731074902
2019-12-06 22:00:00+00:00,-57.7152,6.7014,,Point,-1.76,996.1,ISVP4,154.9334497463451,801.8832943002003,816.713653325353,3600.0,0.22686490370148693,0.04303706937398475,0.22274535952783342
2019-12-07 00:00:00+00:00,-57.6994,6.6982,,Point,-1.77,1001.7,ISVP4,-190.72518617745868,1759.6851217597596,1769.9909108199076,7200.0,0.2458320709472094,-0.026489609191313705,0.24440071135552216
2019-12-07 01:00:00+00:00,-57.6922,6.6944,,Point,-1.77,1001.2,ISVP4,-226.58481427194474,801.8803607335288,833.2783394453418,3600.0,0.23146620540148383,-0.06294022618665132,0.22274454464820245
2019-12-07 02:00:00+00:00,-57.6852,6.6884,,Point,-1.77,1003.7,ISVP4,-357.8364717907661,779.6050256266119,857.8058851080085,3600.0,0.23827941253000237,-0.09939901994187947,0.21655695156294774
2019-12-07 03:00:00+00:00,-57.6796,6.6808,,Point,-1.77,1005.9,ISVP4,-453.34692908554365,623.683395303719,771.0411245120897,3600.0,0.21417809014224715,-0.12592970252376212,0.1732453875843664
2019-12-07 04:00:00+00:00,-57.6738,6.6732,,Point,-1.77,1007.7,ISVP4,-453.4168427452753,645.9572163636184,789.2069175174075,3600.0,0.21922414375483543,-0.12594912298479868,0.1794325601010051
2019-12-07 05:00:00+00:00,-57.671,6.6646,,Point,-1.77,1008.7,ISVP4,-513.158886609561,311.84120139813734,600.4806223316436,3600.0,0.166800172869901,-0.14254413516932252,0.08662255594392704
2019-12-07 06:00:00+00:00,-57.6716,6.6578,,Point,-1.76,1010.1,ISVP4,-405.78481201205676,-66.82310288732143,411.25009512357536,3600.0,0.11423613753432649,-0.11271800333668243,-0.01856197302425595
2019-12-07 07:00:00+00:00,-57.6712,6.6544,,Point,-1.76,1010.8,ISVP4,-202.88905536155974,44.54873596654506,207.72231142013368,3600.0,0.05770064206114824,-0.056358070933766595,0.01237464887959585
2019-12-07 08:00:00+00:00,-57.6722,6.6556,,Point,-1.75,1012.0,ISVP4,71.60869030161122,-111.37184523381028,132.40654227603656,3600.0,0.03677959507667682,0.01989130286155867,-0.03093662367605841
2019-12-07 09:00:00+00:00,-57.6742,6.66,,Point,-1.73,1012.7,ISVP4,262.5579706805281,-222.7437436434408,344.31303097642405,3600.0,0.09564250860456223,0.07293276963348003,-0.061873262123178
2019-12-07 10:00:00+00:00,-57.6728,6.667,,Point,-1.7,1013.4,ISVP4,417.6828667901026,155.92062799458816,445.83653892903993,3600.0,0.12384348303584443,0.11602301855280628,0.04331128555405227
2019-12-07 11:00:00+00:00,-57.6698,6.6752,,Point,-1.65,1014.1,ISVP4,489.30450028220423,334.11551443421877,592.4964733920872,3600.0,0.16458235372002422,0.13591791674505674,0.09280986512061633
2019-12-07 12:00:00+00:00,-57.6664,6.6822,,Point,-1.63,1014.2,ISVP4,417.7334563074996,378.66405683468355,563.815314138513,3600.0,0.15661536503847584,0.11603707119652766,0.10518446023185654
2019-12-07 13:00:00+00:00,-57.6634,6.6848,,Point,-1.57,1014.5,ISVP4,155.17266018737558,334.11517409191555,368.39042336643035,3600.0,0.10233067315734176,0.04310351671871544,0.09280977058108765
2019-12-07 14:00:00+00:00,-57.6598,6.6842,,Point,-1.58,1015.1,ISVP4,-35.8120317249605,400.9379983077961,402.53419743337565,3600.0,0.11181505484260434,-0.009947786590266804,0.11137166619661003
2019-12-07 15:00:00+00:00,-57.657,6.682,,Point,-1.57,1015.7,ISVP4,-131.32379020304123,311.8405065035767,338.3643588939291,3600.0,0.09399009969275808,-0.0364788306119559,0.08662236291766019
2019-12-07 16:00:00+00:00,-57.6554,6.6826,,Point,-1.57,1015.3,ISVP4,35.81833815536865,178.19451273809221,181.75873491576257,3600.0,0.05048853747660072,0.009949538376491292,0.04949847576058117
2019-12-07 17:00:00+00:00,-57.6536,6.6824,,Point,-1.57,1015.5,ISVP4,-11.939971564112758,200.46877257831437,200.82403167949735,3600.0,0.05578445324430482,-0.0033166587678090994,0.05568577016064288
2019-12-07 18:00:00+00:00,-57.6514,6.6782,,Point,-1.57,1015.4,ISVP4,-250.7518177987329,245.0173106908425,350.5851632165026,3600.0,0.09738476756013961,-0.06965328272187025,0.06806036408078958
2019-12-07 19:00:00+00:00,-57.6516,6.6718,,Point,-1.57,1015.3,ISVP4,-382.1211295761219,-22.274297425470195,382.76977675141706,3600.0,0.10632493798650473,-0.10614475821558943,-0.006187304840408387
2019-12-07 20:00:00+00:00,-57.6552,6.668,,Point,-1.57,1015.2,ISVP4,-226.88317271415514,-400.93747494284173,460.68083623522153,3600.0,0.1279668989542282,-0.06302310353170976,-0.11137152081745604
2019-12-07 21:00:00+00:00,-57.66,6.671,,Point,-1.57,1014.5,ISVP4,179.10055877326587,-534.5836573535815,563.7878119136911,3600.0,0.15660772553158087,0.049750155214796074,-0.14849546037599487
2019-12-07 22:00:00+00:00,-57.6634,6.6794,,Point,-1.57,1013.3,ISVP4,501.41534869543113,-378.6636710961499,628.3339301003679,3600.0,0.17453720280565774,0.13928204130428642,-0.10518435308226387
2019-12-07 23:00:00+00:00,-57.6648,6.6894,,Point,-1.58,1012.4,ISVP4,596.8671948767391,-155.92039472214185,616.8967643052894,3600.0,0.17136021230702483,0.1657964430213164,-0.043311220756150515
2019-12-08 00:00:00+00:00,-57.6636,6.6988,,Point,-1.58,1011.3,ISVP4,561.0335496357985,133.6460547466256,576.7320970487789,3600.0,0.16020336029132748,0.1558426526766107,0.03712390409628489
2019-12-08 01:00:00+00:00,-57.6614,6.7056,,Point,-1.59,1010.3,ISVP4,405.867459104434,245.0177007327756,474.0907803704533,3600.0,0.13169188343623703,0.11274096086234277,0.068060472425771
2019-12-08 02:00:00+00:00,-57.6618,6.705,,Point,-1.61,1008.1,ISVP4,-35.814002533027505,-44.54866647824325,57.15965764790281,3600.0,0.015877682679973002,-0.009948334036952085,-0.01237462957728979
2019-12-08 03:00:00+00:00,-57.663,6.704,,Point,-1.63,1006.2,ISVP4,-59.689347291289174,-133.6460164540328,146.3696549633555,3600.0,0.04065823748982097,-0.016580374247580326,-0.03712389345945356
2019-12-08 04:00:00+00:00,-57.6664,6.7026,,Point,-1.63,1004.7,ISVP4,-83.56232707564907,-378.6638519170979,387.7743870538532,3600.0,0.10771510751495923,-0.023211757521013628,-0.10518440331030496
2019-12-08 05:00:00+00:00,-57.6708,6.7052,,Point,-1.64,1004.0,ISVP4,155.17266018732252,-490.03587725423773,514.0172326546461,3600.0,0.1427825646262906,0.0431035167187007,-0.13612107701506604
2019-12-08 06:00:00+00:00,-57.674,6.7132,,Point,-1.64,1003.5,ISVP4,477.3965244016429,-356.3899444537619,595.7526617804774,3600.0,0.16548685049457706,0.13261014566712304,-0.09899720679271165
2019-12-08 07:00:00+00:00,-57.6754,6.7202,,Point,-1.63,1002.8,ISVP4,417.6851663677799,-155.92065777225173,445.83870370775526,3600.0,0.12384408436326536,0.11602365732438331,-0.04331129382562548
2019-12-08 08:00:00+00:00,-57.6768,6.7268,,Point,-1.62,1002.2,ISVP4,393.80226528028555,-155.92069251013623,423.5463215431399,3600.0,0.11765175598420553,0.10938951813341265,-0.043311303475037845
2019-12-08 09:00:00+00:00,-57.6764,6.7368,,Point,-1.62,1002.0,ISVP4,596.6471023119097,44.548772832782504,598.3079122476197,3600.0,0.16619664229100548,0.1657353061977527,0.012374659120217362
2019-12-08 10:00:00+00:00,-57.675,6.7456,,Point,-1.61,1001.8,ISVP4,525.0552320989547,155.92068258540655,547.7173139607569,3600.0,0.15214369832243246,0.14584867558304296,0.04331130071816849
2019-12-08 11:00:00+00:00,-57.6728,6.7526,,Point,-1.58,1002.4,ISVP4,417.6736684281322,245.01814530320982,484.23670330328963,3600.0,0.1345101953620249,0.11602046345225894,0.06806059591755828
2019-12-08 12:00:00+00:00,-57.6696,6.7596,,Point,-1.57,1002.4,ISVP4,417.6989637252622,356.389876389843,549.0775612701045,3600.0,0.15252154479725125,0.11602748992368395,0.0989971878860675
2019-12-08 13:00:00+00:00,-57.6652,6.7596,,Point,-1.55,1002.6,ISVP4,0.0,490.0357836612907,490.0357836612907,3600.0,0.13612105101702518,0.0,0.13612105101702518
2019-12-08 14:00:00+00:00,-57.6634,6.7572,,Point,-1.52,1003.5,ISVP4,-143.24103183242843,200.46908530955406,246.3855664710659,3600.0,0.06844043513085164,-0.0397891755090079,0.05568585703043168
2019-12-08 15:00:00+00:00,-57.6634,6.7542,,Point,-1.52,1003.2,ISVP4,-179.06015861073246,0.0,179.06015861073246,3600.0,0.049738932947425686,-0.049738932947425686,0.0
2019-12-08 16:00:00+00:00,-57.664,6.7516,,Point,-1.52,1003.3,ISVP4,-155.1854707991093,-66.82302205532147,168.96108020413217,3600.0,0.046933633390036714,-0.04310707522197481,-0.018561950570922633
2019-12-08 17:00:00+00:00,-57.6658,6.7482,,Point,-1.53,1003.0,ISVP4,-202.93149599818128,-200.46910445483286,285.25261420183784,3600.0,0.07923683727828829,-0.0563698599994948,-0.05568586234856468
2019-12-08 18:00:00+00:00,-57.6682,6.7474,,Point,-1.55,1003.3,ISVP4,-47.746222262377294,-267.29222861575795,271.5231798920802,3600.0,0.07542310552557782,-0.013262839517327027,-0.07424784128215499
2019-12-08 19:00:00+00:00,-57.6702,6.7482,,Point,-1.55,1002.9,ISVP4,47.74306880681119,-222.74360184217443,227.80279361921143,3600.0,0.06327855378311428,0.013261963557447552,-0.06187322273393734
2019-12-08 20:00:00+00:00,-57.6726,6.751,,Point,-1.53,1003.0,ISVP4,167.09154300753875,-267.2924158007929,315.2218572517841,3600.0,0.08756162701438448,0.0464143175020941,-0.07424789327799804
2019-12-08 21:00:00+00:00,-57.6742,6.756,,Point,-1.53,1002.3,ISVP4,298.3580452552357,-178.19500058629097,347.521195616143,3600.0,0.09653366544892862,0.08287723479312104,-0.04949861127396971
2019-12-08 22:00:00+00:00,-57.6764,6.763,,Point,-1.53,1002.5,ISVP4,417.6828667901026,-245.0181998940283,484.24466490536435,3600.0,0.13451240691815677,0.11602301855280628,-0.06806061108167452
2019-12-08 23:00:00+00:00,-57.6772,6.77,,Point,-1.53,1002.0,ISVP4,417.65757109616254,-89.09754850255811,427.0552889768628,3600.0,0.11862646916023967,0.11601599197115627,-0.024749319028488363
2019-12-09 00:00:00+00:00,-57.6762,6.7778,,Point,-1.53,1001.2,ISVP4,465.37961502901646,111.3719338557362,478.5205259289533,3600.0,0.13292236831359813,0.1292721152858379,0.030936648293260056
2019-12-09 01:00:00+00:00,-57.6736,6.784,,Point,-1.53,1000.4,ISVP4,369.92731411082764,289.56694507847476,469.7821126940992,3600.0,0.13049503130391646,0.10275758725300768,0.08043526252179854
2019-12-09 02:00:00+00:00,-57.6726,6.784,,Point,-1.53,999.7,ISVP4,0.0,111.37187004875658,111.37187004875658,3600.0,0.03093663056909905,0.0,0.03093663056909905
2019-12-09 03:00:00+00:00,-57.6712,6.7832,,Point,-1.53,998.6,ISVP4,-47.73728725133181,155.9205882910917,163.0646449944202,3600.0,0.045295734720672276,-0.01326035756981439,0.04331127452530325
2019-12-09 04:00:00+00:00,-57.6714,6.7796,,Point,-1.53,997.8,ISVP4,-214.82607088249213,-22.274367627448452,215.9777492799021,3600.0,0.05999381924441725,-0.059673908578470033,-0.0061873243409579035
2019-12-09 05:00:00+00:00,-57.6732,6.7766,,Point,-1.53,997.2,ISVP4,-179.0207402394867,-200.4693405656524,268.76826810976274,3600.0,0.07465785225271188,-0.04972798339985742,-0.05568592793490344
2019-12-09 06:00:00+00:00,-57.6752,6.7746,,Point,-1.52,996.4,ISVP4,-119.34124708467466,-222.7437790912469,252.6996722981167,3600.0,0.07019435341614352,-0.03315034641240963,-0.061873271969790804
2019-12-09 07:00:00+00:00,-57.6778,6.774,,Point,-1.52,996.1,ISVP4,-35.80040305786212,-289.56701881062725,291.7717039775782,3600.0,0.08104769554932728,-0.0099445564049617,-0.08043528300295201
2019-12-09 08:00:00+00:00,-57.6822,6.7768,,Point,-1.51,995.9,ISVP4,167.0565894667835,-490.03676630646925,517.7295977789705,3600.0,0.14381377716082513,0.04640460818521764,-0.13612132397401924
2019-12-09 09:00:00+00:00,-57.6856,6.7846,,Point,-1.51,996.1,ISVP4,465.3155513478065,-378.6650089591542,599.9214543056028,3600.0,0.166644848418223,0.12925431981883514,-0.10518472471087617
2019-12-09 10:00:00+00:00,-57.6872,6.7942,,Point,-1.49,996.7,ISVP4,572.6424441391955,-178.19536921784302,599.7274034429267,3600.0,0.16659094540081298,0.15906734559422098,-0.04949871367162306
2019-12-09 11:00:00+00:00,-57.6878,6.8034,,Point,-1.49,997.3,ISVP4,548.7581605899518,-66.82327515385559,552.8117843501124,3600.0,0.15355882898614232,0.1524328223860977,-0.018562020876071
2019-12-09 12:00:00+00:00,-57.6866,6.8144,,Point,-1.49,996.8,ISVP4,656.1130449524558,133.64654392594235,669.5862352678197,3600.0,0.18599617646328326,0.18225362359790437,0.03712403997942843
2019-12-09 13:00:00+00:00,-57.6834,6.8232,,Point,-1.46,997.2,ISVP4,524.9077841000491,356.3906590472457,634.4623579574709,3600.0,0.17623954387707524,0.1458077178055692,0.09899740529090159
2019-12-09 14:00:00+00:00,-57.6814,6.8266,,Point,-1.45,997.5,ISVP4,202.82315352702585,222.7440697525747,301.25097878112757,3600.0,0.0836808274392021,0.05633976486861829,0.06187335270904853
2019-12-09 15:00:00+00:00,-57.6792,6.8276,,Point,-1.45,997.3,ISVP4,59.65715410646878,245.01839484928985,252.17650535013263,3600.0,0.07004902926392573,0.01657143169624133,0.06806066523591385
2019-12-09 16:00:00+00:00,-57.678,6.8254,,Point,-1.45,996.6,ISVP4,-131.25368955018848,133.6463610361665,187.3202627553854,3600.0,0.05203340632094038,-0.03645935820838569,0.03712398917671292
2019-12-09 17:00:00+00:00,-57.6778,6.8246,,Point,-1.45,996.8,ISVP4,-47.730191316409964,22.274391025384162,52.671810854125866,3600.0,0.014631058570590518,-0.013258386476780546,0.006187330840384489
2019-12-09 18:00:00+00:00,-57.6778,6.8246,,Point,-1.45,997.0,ISVP4,0.0,0.0,0.0,3600.0,0.0,0.0,0.0
2019-12-09 19:00:00+00:00,-57.6782,6.826,,Point,-1.45,997.4,ISVP4,83.52829473779974,-44.54878275779314,94.66556959637327,3600.0,0.02629599155454813,0.02320230409383326,-0.012374661877164761
2019-12-09 20:00:00+00:00,-57.6794,6.8266,,Point,-1.45,997.6,ISVP4,35.79744637193815,-133.64636529152895,138.35753728072996,3600.0,0.03843264924464721,0.009943735103316153,-0.03712399035875804
2019-12-09 21:00:00+00:00,-57.6816,6.829,,Point,-1.45,997.7,ISVP4,143.18505467189775,-245.01840264859365,283.7886141441596,3600.0,0.0788301705955999,0.03977362629774937,-0.06806066740238713
2019-12-09 22:00:00+00:00,-57.6842,6.8334,,Point,-1.46,997.3,ISVP4,262.490032456263,-289.5673137148478,390.83276002776824,3600.0,0.10856465556326896,0.07291389790451751,-0.08043536492079105
